regime,environment,environment_fold,model,n,selected_config,rmse,mae,r2,correlation,novelty_nearest_z,novelty_mean5_z,max_training_kernel_similarity
CV-GE-continuous-B6R,2014-ILH1,2,Selected-G+E,238,environment_rank_32,2.0841148819050166,1.7259840010188747,-0.30587160166481797,0.20185179143250767,9.068305445725422,10.085171521478596,0.7977715285939058
CV-GE-continuous-B6R,2014-ILH1,2,Selected-G+E+GxE,238,environment_rank_32,2.036141721813178,1.6112232596313567,-0.2464451554725735,-0.07683368804675622,9.068305445725422,10.085171521478596,0.7977715285939058
CV-GE-continuous-B6R,2014-INH1,3,B6-fixed-G+E,240,baseline,1.27579587685737,0.9604675566713515,0.07263863299465734,0.28453882690533255,,,
CV-GE-continuous-B6R,2014-INH1,3,Selected-G,240,environment_narrower,1.8794095144619007,1.5890162401475716,-1.012470177721398,0.16608965943748263,18.069546944644852,19.929128958313537,0.16464308877404005
CV-GE-continuous-B6R,2014-INH1,3,Selected-G+E,240,environment_narrower,1.85104281699727,1.5753781900984314,-0.952178567493877,0.26482324381736577,18.069546944644852,19.929128958313537,0.16464308877404005
CV-GE-continuous-B6R,2014-INH1,3,Selected-G+E+GxE,240,environment_narrower,1.7216448388630996,1.463084921124479,-0.6887825822584521,0.3479412169384775,18.069546944644852,19.929128958313537,0.16464308877404005
CV-GE-continuous-B6R,2014-MNH1,0,B6-fixed-G+E,236,baseline,2.740064320948698,2.3244977015011923,-1.7298829362935901,0.15760743911844688,,,
CV-GE-continuous-B6R,2014-MNH1,0,Selected-G,236,environment_narrower,2.678494332857579,2.2666100816031256,-1.6085788706668596,0.15641257210371437,10.201753070467038,11.417861958567986,0.5638097933021295
CV-GE-continuous-B6R,2014-MNH1,0,Selected-G+E,236,environment_narrower,3.200323999493365,2.7949962828623622,-2.724006284558815,0.08435549858168127,10.201753070467038,11.417861958567986,0.5638097933021295
CV-GE-continuous-B6R,2014-MNH1,0,Selected-G+E+GxE,236,environment_narrower,2.7902467966581197,2.291070437246932,-1.8307906010301918,-0.2891100363334596,10.201753070467038,11.417861958567986,0.5638097933021295
CV-GE-continuous-B6R,2014-MOH2,1,B6-fixed-G+E,247,baseline,1.945157297633228,1.5112229613114658,-0.07104002494685391,-0.017110963622489227,,,
CV-GE-continuous-B6R,2014-MOH2,1,Selected-G,247,environment_narrower,2.0808462648293857,1.7006483397435963,-0.22567756725869836,-0.08802547366264157,10.836512564687824,11.307086517670763,0.5233824209505584
CV-GE-continuous-B6R,2014-MOH2,1,Selected-G+E,247,environment_narrower,1.9306802357527206,1.4994920628821473,-0.055156669975246375,0.001040307739373088,10.836512564687824,11.307086517670763,0.5233824209505584
CV-GE-continuous-B6R,2014-MOH2,1,Selected-G+E+GxE,247,environment_narrower,2.2180942274543454,1.7727245048277824,-0.39269568571904645,-0.2014102128206842,10.836512564687824,11.307086517670763,0.5233824209505584
CV-GE-continuous-B6R,2014-NEH1,0,B6-fixed-G+E,242,baseline,3.2596601823130804,2.7813013307208916,-2.066348983617875,0.08445305150957778,,,
CV-GE-continuous-B6R,2014-NEH1,0,Selected-G,242,environment_narrower,3.645921621784012,3.1846155578238915,-2.836114682329897,0.08292876687959491,12.169241643775214,12.570901734914107,0.4424702981142611
CV-GE-continuous-B6R,2014-NEH1,0,Selected-G+E,242,environment_narrower,3.1992758733836903,2.7231443674986084,-1.9537947044068589,0.10007716181239662,12.169241643775214,12.570901734914107,0.4424702981142611
CV-GE-continuous-B6R,2014-NEH1,0,Selected-G+E+GxE,242,environment_narrower,3.0732188665851297,2.585357897466709,-1.7256112123164487,0.07071421240366639,12.169241643775214,12.570901734914107,0.4424702981142611
CV-GE-continuous-B6R,2014-NEH2,4,B6-fixed-G+E,240,baseline,2.7743989905643915,2.3276411031371196,-1.34386457724074,0.004784993400767094,,,
CV-GE-continuous-B6R,2014-NEH2,4,Selected-G,240,environment_rank_32,4.126681596090029,3.6849064464171803,-4.185571207786817,-0.06475669479271819,11.298763341844703,12.238755135528402,0.7009942439462552
CV-GE-continuous-B6R,2014-NEH2,4,Selected-G+E,240,environment_rank_32,2.4500957757483186,1.994224773280409,-0.827935229877641,0.017621002688322,11.298763341844703,12.238755135528402,0.7009942439462552
CV-GE-continuous-B6R,2014-NEH2,4,Selected-G+E+GxE,240,environment_rank_32,2.3088862333332587,1.8683850253266683,-0.6233035880593765,-0.05864090432059864,11.298763341844703,12.238755135528402,0.7009942439462552
CV-GE-continuous-B6R,2014-NYH2,4,B6-fixed-G+E,218,baseline,1.944094169129001,1.5400942978501535,-0.7678742859689534,0.04604413647378223,,,
CV-GE-continuous-B6R,2014-NYH2,4,Selected-G,218,environment_rank_32,1.6078818839803795,1.3025427181988534,-0.20927498075184126,-0.038516352094614736,8.73145429516278,9.327432343324288,0.8088397087152701
CV-GE-continuous-B6R,2014-NYH2,4,Selected-G+E,218,environment_rank_32,2.278904444658453,1.8298474227128187,-1.4292321176114018,0.04568382919631631,8.73145429516278,9.327432343324288,0.8088397087152701
CV-GE-continuous-B6R,2014-NYH2,4,Selected-G+E+GxE,218,environment_rank_32,2.0547480831732763,1.6600386166918242,-0.9748492597370466,0.0913964231796338,8.73145429516278,9.327432343324288,0.8088397087152701
CV-GE-continuous-B6R,2014-WIH1,0,B6-fixed-G+E,208,baseline,2.4900472365731474,2.013172375395513,-0.43648377841878583,0.1589223742196446,,,
CV-GE-continuous-B6R,2014-WIH1,0,Selected-G,208,environment_narrower,2.899044624042056,2.388121686231687,-0.9471318249154739,0.11770415567250903,8.538160314908154,9.846895915586034,0.6693913492711459
CV-GE-continuous-B6R,2014-WIH1,0,Selected-G+E,208,environment_narrower,2.4556377110442305,1.9788552469099476,-0.39705705503220345,0.11645656456483372,8.538160314908154,9.846895915586034,0.6693913492711459
CV-GE-continuous-B6R,2014-WIH1,0,Selected-G+E+GxE,208,environment_narrower,2.3479366122157366,1.897640994669654,-0.2771981782876394,-0.017779448213103084,8.538160314908154,9.846895915586034,0.6693913492711459
CV-GE-continuous-B6R,2015-ILH1,1,B6-fixed-G+E,416,baseline,2.0708890092277183,1.6733348647517667,-0.2871668956714981,0.18877221562462976,,,
CV-GE-continuous-B6R,2015-ILH1,1,Selected-G,416,environment_narrower,2.1963480508823032,1.7749100153799895,-0.4478499029511398,0.1649732081796486,9.154515205091743,9.824514258178112,0.6299880883991145
CV-GE-continuous-B6R,2015-ILH1,1,Selected-G+E,416,environment_narrower,2.100392644912969,1.7019459662131853,-0.3241042909853522,0.1533602483589576,9.154515205091743,9.824514258178112,0.6299880883991145
CV-GE-continuous-B6R,2015-ILH1,1,Selected-G+E+GxE,416,environment_narrower,2.1777239564550084,1.7866645092239806,-0.4233997090004946,0.1311044444850211,9.154515205091743,9.824514258178112,0.6299880883991145
CV-GE-continuous-B6R,2015-INH1,3,B6-fixed-G+E,423,baseline,2.515242951330599,2.104466931206632,-0.9707903080014875,0.1793224642542807,,,
CV-GE-continuous-B6R,2015-INH1,3,Selected-G,423,environment_narrower,1.872627101130742,1.4368324018262548,-0.09240365669666195,0.11523138189036532,30.997960959192298,35.333635734608094,0.004947501566950924
CV-GE-continuous-B6R,2015-INH1,3,Selected-G+E,423,environment_narrower,1.89179655472236,1.4534713280769531,-0.11488326628201673,0.1642058685232778,30.997960959192298,35.333635734608094,0.004947501566950924
CV-GE-continuous-B6R,2015-INH1,3,Selected-G+E+GxE,423,environment_narrower,1.997586550344683,1.576427881938908,-0.24305901385690043,0.04197547196464442,30.997960959192298,35.333635734608094,0.004947501566950924
CV-GE-continuous-B6R,2015-KSH1,2,B6-fixed-G+E,418,baseline,2.956096743422534,2.550783865562673,-1.6448560471879188,0.13164282804548091,,,
CV-GE-continuous-B6R,2015-KSH1,2,Selected-G,418,environment_rank_32,4.322723906835008,3.9171915710830922,-4.655613850261235,0.06560703315766761,11.909207210667805,13.801337166319673,0.6772826651589458
CV-GE-continuous-B6R,2015-KSH1,2,Selected-G+E,418,environment_rank_32,2.3484892178165513,1.9563115606661512,-0.6693288331932601,0.09891999618880377,11.909207210667805,13.801337166319673,0.6772826651589458
CV-GE-continuous-B6R,2015-KSH1,2,Selected-G+E+GxE,418,environment_rank_32,2.2572901888905013,1.887487632935629,-0.5421958900270736,0.1377245650129447,11.909207210667805,13.801337166319673,0.6772826651589458
CV-GE-continuous-B6R,2015-MNH1,1,B6-fixed-G+E,407,baseline,1.4489483219023103,1.1215513743543,-0.10799959292180894,0.03943415895671639,,,
CV-GE-continuous-B6R,2015-MNH1,1,Selected-G,407,environment_narrower,2.0226009937701512,1.6696942289387273,-1.1590079471926003,0.009283799293847197,8.058194664355854,8.31138248973772,0.6990645109991603
CV-GE-continuous-B6R,2015-MNH1,1,Selected-G+E,407,environment_narrower,1.5626909856362936,1.2160063030249548,-0.28878366314553094,0.02058460869018927,8.058194664355854,8.31138248973772,0.6990645109991603
CV-GE-continuous-B6R,2015-MNH1,1,Selected-G+E+GxE,407,environment_narrower,1.5573760937870502,1.2314738374468146,-0.28003196820038956,0.06399924415152788,8.058194664355854,8.31138248973772,0.6990645109991603
CV-GE-continuous-B6R,2015-MOH1,0,B6-fixed-G+E,422,baseline,5.362561387359036,5.054752308470646,-8.648260450936485,0.0809696702378647,,,
CV-GE-continuous-B6R,2015-MOH1,0,Selected-G,422,environment_narrower,4.5607519773987795,4.203169601801019,-5.978745731710293,0.1206943043387883,4.556186538675395,11.161945601278088,0.8919924735441199
CV-GE-continuous-B6R,2015-MOH1,0,Selected-G+E,422,environment_narrower,5.5728667159273515,5.275520222307084,-9.419857452502272,0.08755530536416728,4.556186538675395,11.161945601278088,0.8919924735441199
CV-GE-continuous-B6R,2015-MOH1,0,Selected-G+E+GxE,422,environment_narrower,4.044713382648363,3.565420694975711,-4.48883238805859,0.03417989568787348,4.556186538675395,11.161945601278088,0.8919924735441199
CV-GE-continuous-B6R,2015-MOH2,3,B6-fixed-G+E,421,baseline,2.029588298950563,1.6604753234763783,-0.32388239219238324,0.2016220138653184,,,
CV-GE-continuous-B6R,2015-MOH2,3,Selected-G,421,environment_narrower,2.3295769921934557,1.926296158107049,-0.7441653000060211,0.14671592395132735,4.796136581443016,11.689878056760701,0.8806524125403103
CV-GE-continuous-B6R,2015-MOH2,3,Selected-G+E,421,environment_narrower,2.4748832080691456,2.0704804585772782,-0.9685340136943184,0.18351172886180428,4.796136581443016,11.689878056760701,0.8806524125403103
CV-GE-continuous-B6R,2015-MOH2,3,Selected-G+E+GxE,421,environment_narrower,2.486516489392748,2.0301386994746076,-0.987083844453591,0.1011723325530781,4.796136581443016,11.689878056760701,0.8806524125403103
CV-GE-continuous-B6R,2015-NEH2,2,B6-fixed-G+E,405,baseline,1.5967602225686326,1.230670247265611,-0.3455475374145338,-0.03213620349274074,,,
CV-GE-continuous-B6R,2015-NEH2,2,Selected-G,405,environment_rank_32,1.9795184823739391,1.5626628671113305,-1.0679439213705901,-0.005392859321390078,11.615024580949935,12.501589949019943,0.6902833170113132
CV-GE-continuous-B6R,2015-NEH2,2,Selected-G+E,405,environment_rank_32,1.5798204775009543,1.270763634449103,-0.31714962610984854,-0.017884729487513667,11.615024580949935,12.501589949019943,0.6902833170113132
CV-GE-continuous-B6R,2015-NEH2,2,Selected-G+E+GxE,405,environment_rank_32,1.511737316221604,1.2057055553787022,-0.20606940951583685,0.045268568599334875,11.615024580949935,12.501589949019943,0.6902833170113132
CV-GE-continuous-B6R,2015-NEH3,3,B6-fixed-G+E,249,baseline,1.4747843784152237,1.1335389607748194,-0.09894863939403176,0.11659874404152708,,,
CV-GE-continuous-B6R,2015-NEH3,3,Selected-G,249,environment_narrower,1.929771973216138,1.617063181084428,-0.8816217634429935,0.08531708242438171,11.428282736320261,12.986892982106028,0.48597288430648977
CV-GE-continuous-B6R,2015-NEH3,3,Selected-G+E,249,environment_narrower,1.466818709724667,1.0835880234424646,-0.08710932236186131,0.11094994009295994,11.428282736320261,12.986892982106028,0.48597288430648977
CV-GE-continuous-B6R,2015-NEH3,3,Selected-G+E+GxE,249,environment_narrower,1.963950512686453,1.6745790597534278,-0.9488634865189711,0.2186049596090614,11.428282736320261,12.986892982106028,0.48597288430648977
CV-GE-continuous-B6R,2015-NYH2,1,B6-fixed-G+E,355,baseline,3.043837141956761,2.4149232747952447,-1.075073285900837,0.1818702369580735,,,
CV-GE-continuous-B6R,2015-NYH2,1,Selected-G,355,environment_narrower,2.202553427595839,1.6726948306077951,-0.08653449567279026,0.15357882639358855,9.537134217498313,10.275380530607114,0.6056304759557978
CV-GE-continuous-B6R,2015-NYH2,1,Selected-G+E,355,environment_narrower,3.18106863050791,2.5550717493422996,-1.2664006864747601,0.18666398222649425,9.537134217498313,10.275380530607114,0.6056304759557978
CV-GE-continuous-B6R,2015-NYH2,1,Selected-G+E+GxE,355,environment_narrower,2.883692679500138,2.2619282144171726,-0.8624669079360545,0.18605316653136816,9.537134217498313,10.275380530607114,0.6056304759557978
CV-GE-continuous-B6R,2015-NYH3,3,B6-fixed-G+E,355,baseline,2.90135270035112,2.361293676372583,-1.034238663603149,0.2817986498609142,,,
CV-GE-continuous-B6R,2015-NYH3,3,Selected-G,355,environment_narrower,2.022712982441763,1.612879955804174,0.011288979415380873,0.32884381464415174,9.948026103957881,10.698446904021392,0.5788125809282771
CV-GE-continuous-B6R,2015-NYH3,3,Selected-G+E,355,environment_narrower,2.4724321380214422,1.9661402990445271,-0.4772350771383378,0.28249678526149336,9.948026103957881,10.698446904021392,0.5788125809282771
CV-GE-continuous-B6R,2015-NYH3,3,Selected-G+E+GxE,355,environment_narrower,2.1507283366019507,1.6826439619112847,-0.11782023085948734,0.23244823029763664,9.948026103957881,10.698446904021392,0.5788125809282771
CV-GE-continuous-B6R,2015-OHH1,0,B6-fixed-G+E,426,baseline,1.6989791025114322,1.345496138180575,-0.20174663040042806,0.08102745428969577,,,
CV-GE-continuous-B6R,2015-OHH1,0,Selected-G,426,environment_narrower,1.9508241695621786,1.5709184812940704,-0.5844301360773994,0.0365041407075728,9.555737556348946,10.233018044300696,0.604857705509461
CV-GE-continuous-B6R,2015-OHH1,0,Selected-G+E,426,environment_narrower,1.7570590296840254,1.3991229462617962,-0.28531490348512967,0.10724105650504775,9.555737556348946,10.233018044300696,0.604857705509461
CV-GE-continuous-B6R,2015-OHH1,0,Selected-G+E+GxE,426,environment_narrower,1.6806217730407478,1.3326362925399484,-0.17591738280173574,0.06477176875125297,9.555737556348946,10.233018044300696,0.604857705509461
CV-GE-continuous-B6R,2015-SDH1,0,B6-fixed-G+E,327,baseline,3.0855153723318067,2.671857828957723,-2.6989573371113313,-0.12763134355990724,,,
CV-GE-continuous-B6R,2015-SDH1,0,Selected-G,327,environment_narrower,3.9318378318624374,3.541627433495726,-5.006411571370146,-0.13106600972388546,11.563315745525772,12.419640553695595,0.4789279506178119
CV-GE-continuous-B6R,2015-SDH1,0,Selected-G+E,327,environment_narrower,2.989927173204521,2.572792137524353,-2.473322532540459,-0.1343584195843783,11.563315745525772,12.419640553695595,0.4789279506178119
CV-GE-continuous-B6R,2015-SDH1,0,Selected-G+E+GxE,327,environment_narrower,2.879564382718702,2.5002251950029035,-2.2216434926721442,0.016198258404895017,11.563315745525772,12.419640553695595,0.4789279506178119
CV-GE-continuous-B6R,2015-TXH1,3,B6-fixed-G+E,296,baseline,2.2011295742045647,1.7323325782666597,-0.5839255501339338,0.15025149115460731,,,
CV-GE-continuous-B6R,2015-TXH1,3,Selected-G,296,environment_narrower,1.9446103679903375,1.5367135287342597,-0.23625693345714716,0.08215764672434557,17.55736708585424,22.79334443676092,0.18210760053200756
CV-GE-continuous-B6R,2015-TXH1,3,Selected-G+E,296,environment_narrower,1.8047695488683058,1.4420057003623818,-0.06484661788827073,0.15354786574929052,17.55736708585424,22.79334443676092,0.18210760053200756
CV-GE-continuous-B6R,2015-TXH1,3,Selected-G+E+GxE,296,environment_narrower,2.2663559881836655,1.8083606901605258,-0.6791898558423188,-0.10538796596599477,17.55736708585424,22.79334443676092,0.18210760053200756
CV-GE-continuous-B6R,2015-TXH2,4,B6-fixed-G+E,308,baseline,2.7696485845598597,2.365100754959461,-1.7977859203287747,0.14249244727618915,,,
CV-GE-continuous-B6R,2015-TXH2,4,Selected-G,308,environment_rank_32,2.490345563642741,2.076447454022224,-1.2619571401579894,0.0744562788984379,17.779916278737733,23.468932002985966,0.4149040511180356
CV-GE-continuous-B6R,2015-TXH2,4,Selected-G+E,308,environment_rank_32,2.8906625141698195,2.4927057420065117,-2.0476137456175842,0.1440572446008898,17.779916278737733,23.468932002985966,0.4149040511180356
CV-GE-continuous-B6R,2015-TXH2,4,Selected-G+E+GxE,308,environment_rank_32,3.3057712764772074,2.8850699315176596,-2.9857563447809814,0.1387487982521044,17.779916278737733,23.468932002985966,0.4149040511180356
CV-GE-continuous-B6R,2016-DEH1,3,B6-fixed-G+E,230,baseline,2.1506151553742408,1.7929218748027855,-0.2882675676425537,0.33524435396881047,,,
CV-GE-continuous-B6R,2016-DEH1,3,Selected-G,230,environment_narrower,2.0699983164005222,1.6794078921958178,-0.1934951377662144,0.12510458734021018,14.522688912991857,14.69332609598916,0.3118354839578806
CV-GE-continuous-B6R,2016-DEH1,3,Selected-G+E,230,environment_narrower,2.323247389233951,1.9691961246994751,-0.5033897507682734,0.28500999533686244,14.522688912991857,14.69332609598916,0.3118354839578806
CV-GE-continuous-B6R,2016-DEH1,3,Selected-G+E+GxE,230,environment_narrower,2.322385175274209,1.888602635440255,-0.5022740683814688,-0.015421434543567631,14.522688912991857,14.69332609598916,0.3118354839578806
CV-GE-continuous-B6R,2016-GAH2,4,B6-fixed-G+E,87,baseline,3.9535405205182053,3.71462678187116,-7.505450508717562,0.1864888754620241,,,
CV-GE-continuous-B6R,2016-GAH2,4,Selected-G,87,environment_rank_32,4.683430519578722,4.4873819991493,-10.935842972909779,0.2543851788437239,9.4550105205714,12.522507632058508,0.7797570021601149
CV-GE-continuous-B6R,2016-GAH2,4,Selected-G+E,87,environment_rank_32,4.494870754957643,4.277139212522594,-9.994091583145181,0.1447385605196028,9.4550105205714,12.522507632058508,0.7797570021601149
CV-GE-continuous-B6R,2016-GAH2,4,Selected-G+E+GxE,87,environment_rank_32,5.180904818648527,4.98607850722804,-13.60616359499328,0.1927973993930915,9.4550105205714,12.522507632058508,0.7797570021601149
CV-GE-continuous-B6R,2016-IAH2,0,B6-fixed-G+E,388,baseline,2.9447828144363135,2.2568472717234673,-0.5184619991228092,0.10055807543896378,,,
CV-GE-continuous-B6R,2016-IAH2,0,Selected-G,388,environment_narrower,2.3970451787403464,1.8632280641606949,-0.00612010398395757,0.14306764841666778,8.206652187012338,9.264310970233566,0.6901664142130035
CV-GE-continuous-B6R,2016-IAH2,0,Selected-G+E,388,environment_narrower,3.2058869527441516,2.5119112576142735,-0.7996738074837393,0.12839630380222694,8.206652187012338,9.264310970233566,0.6901664142130035
CV-GE-continuous-B6R,2016-IAH2,0,Selected-G+E+GxE,388,environment_narrower,3.0607006217439308,2.3257836905291653,-0.6403597012405506,-0.02858435679445413,8.206652187012338,9.264310970233566,0.6901664142130035
CV-GE-continuous-B6R,2016-IAH3,0,B6-fixed-G+E,375,baseline,1.565645094816214,1.2242731084867806,-0.21998074841096305,0.1070104639744085,,,
CV-GE-continuous-B6R,2016-IAH3,0,Selected-G,375,environment_narrower,1.9501171269930584,1.6262512461635983,-0.8927259091918318,0.15481043685657042,8.996752604452235,9.77916213646791,0.6404001844761161
CV-GE-continuous-B6R,2016-IAH3,0,Selected-G+E,375,environment_narrower,1.5001905508913973,1.181545935633242,-0.12010615954451831,0.12168871530676782,8.996752604452235,9.77916213646791,0.6404001844761161
CV-GE-continuous-B6R,2016-IAH3,0,Selected-G+E+GxE,375,environment_narrower,1.6708709139098057,1.374250239141101,-0.3894794628436766,0.08340288103220482,8.996752604452235,9.77916213646791,0.6404001844761161
CV-GE-continuous-B6R,2016-IAH4,3,B6-fixed-G+E,396,baseline,1.3533663507868043,1.0511178338139415,-0.11427114724960163,0.26182691877233183,,,
CV-GE-continuous-B6R,2016-IAH4,3,Selected-G,396,environment_narrower,1.450218133659626,1.1753943662484396,-0.27946025377269645,0.16642010224639397,8.560646077408494,10.832917241648309,0.667042669448808
CV-GE-continuous-B6R,2016-IAH4,3,Selected-G+E,396,environment_narrower,1.3808014783777547,1.0737345804364624,-0.15990554147481162,0.22886569668589565,8.560646077408494,10.832917241648309,0.667042669448808
CV-GE-continuous-B6R,2016-IAH4,3,Selected-G+E+GxE,396,environment_narrower,1.3961388631878995,1.0915050132809336,-0.18581617312031673,0.21733406580117906,8.560646077408494,10.832917241648309,0.667042669448808
CV-GE-continuous-B6R,2016-ILH1,0,B6-fixed-G+E,212,baseline,2.04450142152223,1.5707957736963207,-0.22560388525361064,0.2025068066138818,,,
CV-GE-continuous-B6R,2016-ILH1,0,Selected-G,212,environment_narrower,2.1191713360433613,1.683507292194094,-0.3167624625263583,0.10304180613037177,9.599850477950774,10.368423012314883,0.602050083234465
CV-GE-continuous-B6R,2016-ILH1,0,Selected-G+E,212,environment_narrower,1.8559750618072564,1.4073855135814162,-0.009995800931135612,0.18930396782375178,9.599850477950774,10.368423012314883,0.602050083234465
CV-GE-continuous-B6R,2016-ILH1,0,Selected-G+E+GxE,212,environment_narrower,2.850986985505356,2.258677703929948,-1.3832289453401443,0.30679876139392226,9.599850477950774,10.368423012314883,0.602050083234465
CV-GE-continuous-B6R,2016-INH1,3,B6-fixed-G+E,235,baseline,2.2494481449677917,1.7565527841396757,-0.4463270003679707,0.4277368982189058,,,
CV-GE-continuous-B6R,2016-INH1,3,Selected-G,235,environment_narrower,2.2271835508659996,1.7647656309602713,-0.4178377731529963,0.22696501488623816,8.867083994001803,9.765336729332802,0.6476480410460261
CV-GE-continuous-B6R,2016-INH1,3,Selected-G+E,235,environment_narrower,2.3847609986016636,1.890131563497106,-0.6255646351644244,0.39704787769408595,8.867083994001803,9.765336729332802,0.6476480410460261
CV-GE-continuous-B6R,2016-INH1,3,Selected-G+E+GxE,235,environment_narrower,2.6851177238650727,2.100146671412327,-1.0608253318091183,0.27699596729095044,8.867083994001803,9.765336729332802,0.6476480410460261
CV-GE-continuous-B6R,2016-MIH1,2,B6-fixed-G+E,234,baseline,2.460123562704598,2.0895049934993057,-0.4663234373025862,0.06943923771354651,,,
CV-GE-continuous-B6R,2016-MIH1,2,Selected-G,234,environment_rank_32,2.0547847995008164,1.5776247886880892,-0.0229363786250687,0.10754116982641572,10.958151507655185,12.201778991473123,0.7189848545032781
CV-GE-continuous-B6R,2016-MIH1,2,Selected-G+E,234,environment_rank_32,2.519591900964379,2.143663791659222,-0.5380708536162915,0.031378321174899734,10.958151507655185,12.201778991473123,0.7189848545032781
CV-GE-continuous-B6R,2016-MIH1,2,Selected-G+E+GxE,234,environment_rank_32,2.190665523740604,1.7462508107371901,-0.1627010962751676,0.04315274395598114,10.958151507655185,12.201778991473123,0.7189848545032781
CV-GE-continuous-B6R,2016-MNH1,2,B6-fixed-G+E,232,baseline,1.5218228260309061,1.1895549354948454,-0.077403527859365,0.06917150906628361,,,
CV-GE-continuous-B6R,2016-MNH1,2,Selected-G,232,environment_rank_32,1.678380415370359,1.35937167036668,-0.3104818546770214,0.1544535747653774,8.47726903594442,10.092590221034428,0.8208278095986048
CV-GE-continuous-B6R,2016-MNH1,2,Selected-G+E,232,environment_rank_32,2.0748011885919513,1.7014188049140164,-1.0026413623194408,-0.028221243214465598,8.47726903594442,10.092590221034428,0.8208278095986048
CV-GE-continuous-B6R,2016-MNH1,2,Selected-G+E+GxE,232,environment_rank_32,1.5342802239165065,1.2625503032912808,-0.09511462788372493,0.1489538064652391,8.47726903594442,10.092590221034428,0.8208278095986048
CV-GE-continuous-B6R,2016-NEH1,1,B6-fixed-G+E,231,baseline,2.3863462953243904,1.9321838908958393,-0.8416504614830094,0.32243123843671256,,,
CV-GE-continuous-B6R,2016-NEH1,1,Selected-G,231,environment_narrower,2.7227296062379263,2.255106749448614,-1.3974485750561798,0.0655703215974316,13.350111677797024,14.100161671125742,0.37432350073859005
CV-GE-continuous-B6R,2016-NEH1,1,Selected-G+E,231,environment_narrower,2.305219907815201,1.8573171379584734,-0.7185611734868118,0.34338960650351447,13.350111677797024,14.100161671125742,0.37432350073859005
CV-GE-continuous-B6R,2016-NEH1,1,Selected-G+E+GxE,231,environment_narrower,2.163039664667097,1.7320948707243362,-0.5131056034046029,0.453201453533998,13.350111677797024,14.100161671125742,0.37432350073859005
CV-GE-continuous-B6R,2016-NEH4,0,B6-fixed-G+E,214,baseline,2.3286945498024236,1.9260639797996184,-1.5032266202136126,0.07708062363300924,,,
CV-GE-continuous-B6R,2016-NEH4,0,Selected-G,214,environment_narrower,2.0844911195782294,1.6773971955293865,-1.0057426696945706,-0.0035543649596273875,13.315980605317113,14.146180026830766,0.37670479781679755
CV-GE-continuous-B6R,2016-NEH4,0,Selected-G+E,214,environment_narrower,2.122017227782278,1.7225836171801283,-1.0786095869942036,0.08168242909468573,13.315980605317113,14.146180026830766,0.37670479781679755
CV-GE-continuous-B6R,2016-NEH4,0,Selected-G+E+GxE,214,environment_narrower,2.0186017453464684,1.6472187588597043,-0.880946330876281,0.2071546910383136,13.315980605317113,14.146180026830766,0.37670479781679755
CV-GE-continuous-B6R,2016-NYH1,1,B6-fixed-G+E,224,baseline,1.236293644704256,0.974993146261801,-0.16787250634531725,0.18516999393515662,,,
CV-GE-continuous-B6R,2016-NYH1,1,Selected-G,224,environment_narrower,1.9965294779023695,1.6870046500397993,-2.0458156554808973,0.24259370021710083,9.248947042099458,10.440910761765448,0.6239805891983812
CV-GE-continuous-B6R,2016-NYH1,1,Selected-G+E,224,environment_narrower,1.1857933658715445,0.9382574231783637,-0.07441037561491015,0.15729736625893756,9.248947042099458,10.440910761765448,0.6239805891983812
CV-GE-continuous-B6R,2016-NYH1,1,Selected-G+E+GxE,224,environment_narrower,1.5877287469392096,1.1965238814061718,-0.9262150741647066,0.08214250805991712,9.248947042099458,10.440910761765448,0.6239805891983812
CV-GE-continuous-B6R,2016-NYH2,4,B6-fixed-G+E,230,baseline,3.7906684464956326,3.2578762613964347,-3.400701682406458,-0.12570085420200008,,,
CV-GE-continuous-B6R,2016-NYH2,4,Selected-G,230,environment_rank_32,3.159466785066786,2.6323646015792357,-2.057158228885826,0.05888523267995519,3.822259131362403,8.840146001981156,0.9601598427302375
CV-GE-continuous-B6R,2016-NYH2,4,Selected-G+E,230,environment_rank_32,3.2243720784515473,2.5958352494403596,-2.1840555233011996,-0.16754365151788247,3.822259131362403,8.840146001981156,0.9601598427302375
CV-GE-continuous-B6R,2016-NYH2,4,Selected-G+E+GxE,230,environment_rank_32,2.9387684657910857,2.2068925771819132,-1.6449719517345507,-0.22233729464379234,3.822259131362403,8.840146001981156,0.9601598427302375
CV-GE-continuous-B6R,2016-NYH2L,2,B6-fixed-G+E,96,baseline,6.89838703585678,6.844227537681334,-143.32213855831347,-0.10848708081563174,,,
CV-GE-continuous-B6R,2016-NYH2L,2,Selected-G,96,environment_rank_32,6.790556155446229,6.733309363493992,-138.84551151388422,-0.048613651789219975,3.7778154661924224,9.836141147238447,0.961547713963438
CV-GE-continuous-B6R,2016-NYH2L,2,Selected-G+E,96,environment_rank_32,6.727381238002092,6.664527063736988,-136.25555211756597,-0.2162876132845144,3.7778154661924224,9.836141147238447,0.961547713963438
CV-GE-continuous-B6R,2016-NYH2L,2,Selected-G+E+GxE,96,environment_rank_32,5.534250980117063,5.384752596586619,-91.88712971644583,-0.15064634037108302,3.7778154661924224,9.836141147238447,0.961547713963438
CV-GE-continuous-B6R,2016-TXH1,0,B6-fixed-G+E,218,baseline,3.8290403929596306,3.6610154194385442,-10.29266809976176,0.23560930634374594,,,
