environment,full_nearest_z,full_mean5_z,full_nearest_percentile,full_max_training_kernel_similarity,full_local_kernel_density5,full_kernel_mass,full_kernel_projection_support,full_kernel_projection_residual,weather_nearest_z,weather_mean5_z,weather_nearest_percentile,weather_max_training_kernel_similarity,weather_local_kernel_density5,weather_kernel_mass,weather_kernel_projection_support,weather_kernel_projection_residual,nearest_training_location_km,city_seen_previously,coordinate_seen_previously,soil_mukey_seen_previously,test_year,train_year_max,n_train_environments,n_test_environments,model,horizon,rmse,mae,r2,correlation
2018-NYH3,1.1095452605142988,4.407774892794273,0.3389830508474576,0.9747794289823083,0.6324818151304925,11.848282984640822,0.9513873946350074,0.04861260536499257,0.21073180429458924,0.4933403332837701,0.2542372881355932,0.9921874939270157,0.9506719670642549,13.754939201206613,0.9823899839127018,0.017610016087298175,0.01247452809906543,True,False,True,2018,2017,59,21,G+E_T0,T0_preseason,3.7654235184339098,3.43662005227367,-4.482090139719281,0.1107037158645673
2018-OHH1,4.639573998923553,4.7456990299963175,0.559322033898305,0.639775184474413,0.6266818359205587,21.986428667164514,0.7898024549303674,0.21019754506963262,0.694083624518823,0.9645553677428506,0.5423728813559322,0.9184337099046774,0.8458183967778317,23.815349134942938,0.8434270338529234,0.1565729661470766,0.44208469097066355,True,False,False,2018,2017,59,21,G+E_T0,T0_preseason,3.7728408779610216,3.503559781521334,-6.1788449433117325,-0.1050168156282639
2018-SCH1,4.611990491694972,4.896930398262578,0.559322033898305,0.6431717675397121,0.6080213540119895,19.406793127857554,0.6539189189866745,0.34608108101332546,1.6210622014379648,1.865773819016311,0.8813559322033898,0.6286872444020878,0.5420338539044065,13.581490579853606,0.3794682966522876,0.6205317033477125,112.21531154106086,False,False,False,2018,2017,59,21,G+E_T0,T0_preseason,2.45315140895768,2.130993875002799,-2.333288515668438,0.1250478182322921
2018-TXH1-Dry,0.9760585331808548,1.6901615514535586,0.3220338983050847,0.9804266021259935,0.9290671745370093,15.36211429075193,0.9784528919150831,0.02154710808491689,0.9513617132762646,1.4460744030468669,0.7796610169491526,0.852268198347458,0.6878666147488176,12.001098539655674,0.7669083877373252,0.23309161226267483,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T0,T0_preseason,1.838308148483097,1.483113270286542,-1.0229848132603974,-0.1162653501467717
2018-TXH1-Early,0.9760585331808548,1.6901615514535586,0.3220338983050847,0.9804266021259935,0.9290671745370093,15.36211429075193,0.9784528919150831,0.02154710808491689,0.9513617132762646,1.4460744030468669,0.7796610169491526,0.852268198347458,0.6878666147488176,12.001098539655674,0.7669083877373252,0.23309161226267483,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T0,T0_preseason,1.303050470437307,1.0097444402930733,-0.1484485910632156,-0.0098596523605156
2018-TXH1-Late,0.3228659653310562,2.8905551386863215,0.11864406779661017,0.9978393977387424,0.8166962616866259,17.466452372996237,0.8712390431556609,0.12876095684433908,0.2791132114651671,1.1935804348897527,0.288135593220339,0.9863350309793795,0.756896772991767,20.57977711503404,0.5935929193378037,0.40640708066219633,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T0,T0_preseason,2.776084364371337,2.53809463395556,-4.8105162533648365,0.0995313339123489
2018-TXH2,5.682711585577845,6.511382930339754,0.5932203389830508,0.5116799117564617,0.4185443792677065,9.781287883467904,0.3385870834696217,0.6614129165303784,1.8671602882173919,3.086682735994592,0.9152542372881356,0.540242465822941,0.23473966993981477,1.277214730990512,0.02001302411599027,0.9799869758840097,657.0126687086528,False,False,False,2018,2017,59,21,G+E_T0,T0_preseason,1.810070665058087,1.4505626155976052,-0.3650591605519682,-0.0720705783222887
2018-WIH1,0.6052534866430872,7.697302211153878,0.15254237288135594,0.9924277493751585,0.32293921614493276,6.990033944098957,0.1038928127492212,0.8961071872507788,0.5794807253775589,0.6997836371108024,0.4745762711864407,0.9424168565051347,0.9148105804026336,18.777751796473954,0.8233906222896413,0.17660937771035867,0.1572374218593077,True,False,True,2018,2017,59,21,G+E_T0,T0_preseason,2.793523986912022,2.3766389284637266,-1.399107865859292,-0.0459294049630423
2018-WIH2,5.171572368846424,5.435078120065588,0.5932203389830508,0.5741073904397895,0.5418117740533785,20.97646059068941,0.7572363961683516,0.2427636038316484,0.5132540453664541,0.8664777747333522,0.3728813559322034,0.9545396138743616,0.8713729448113684,22.98223085075321,0.8395237903637949,0.16047620963620512,7.152312342232901,True,False,False,2018,2017,59,21,G+E_T0,T0_preseason,1.8456097216163108,1.4359677742369692,-0.0182492917227905,0.1382813470666832
2018-ARH2,4.13539329698393,4.64486650808318,0.559322033898305,0.7018890019091084,0.6396758980232315,21.172060546106344,0.7462124240196388,0.25378757598036117,0.8985739467591917,1.128431713522699,0.3728813559322034,0.8584510356802,0.7842896226869795,20.54992990682866,0.7007640329465801,0.2992359670534199,404.77566499086913,False,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,4.280994296308884,4.215708511934303,-42.338859049354895,-0.026837344045072
2018-DEH1,3.08287517079561,8.015699611440839,0.5254237288135594,0.8214174527364158,0.30047405546866746,6.3842509144872555,0.13029716393547341,0.8697028360645266,1.6224845428341794,1.8244557481383563,0.8983050847457628,0.6079876612908852,0.5333040037908776,10.301931041590588,0.3424295432115252,0.6575704567884748,0.14938640883728083,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,3.2989864791192525,2.749466231894917,-1.6907308126665217,0.3085073736493555
2018-IAH2,3.6889500341298938,8.1927230396542,0.5254237288135594,0.7545177210858977,0.2838641787589967,6.693076303929968,0.1153597890939686,0.8846402109060314,0.914102653306726,1.611781971908688,0.423728813559322,0.8538955351826334,0.608569100400602,13.192504251608305,0.46400060688760203,0.535999393112398,0.0032847804546600775,True,True,True,2018,2017,59,21,G+E_T1,T1_30DAP,3.021685487486575,2.637081129495661,-2.0814350890097653,0.1059562820788428
2018-IAH4,3.1551756160441573,8.182244776756963,0.5254237288135594,0.8137848386115272,0.29047586015567023,5.996069887659472,0.10227263658769858,0.8977273634123014,1.117120736540189,1.6668813245658392,0.5932203389830508,0.7898630346270858,0.5911006781447481,7.05509372541249,0.4857024967573782,0.5142975032426218,0.13519297644600034,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,2.9479478683046247,2.66828160738827,-4.236737133777057,-0.001547262875422
2018-ILH1,4.553432516655151,8.227298974837451,0.559322033898305,0.6510533947183791,0.2724158354486493,6.357765513901878,0.09069322288401857,0.9093067771159814,1.1806927599214314,1.4874445122828184,0.6271186440677966,0.7683515528362852,0.6572854082077932,10.008547966832117,0.6327397654464104,0.3672602345535896,0.20763854288642847,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,2.7300306107354397,2.3689817778945583,-2.0206980654013704,-0.1305211426812148
2018-INH1,1.5471962392737357,5.1695426368158675,0.3050847457627119,0.9516584171900309,0.5674870776304878,12.365173373180445,0.8919240646590743,0.10807593534092574,0.9710122663979912,1.243038553940378,0.4745762711864407,0.8367539101599465,0.7438377062182643,12.677057123201157,0.6985956791340299,0.30140432086597013,0.06386409095361988,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,2.660569848119407,2.332640707932576,-2.9614997469378017,-0.0176247318814753
2018-MIH1,4.8055511723200555,5.084895085729414,0.559322033898305,0.6200197353385879,0.585690234445809,19.96136897870715,0.6955983557920632,0.3044016442079368,1.1959717310461766,1.4511208684274055,0.6779661016949152,0.7630955917864775,0.6710301928900159,16.271798459574107,0.5891874001851879,0.4108125998148121,0.16466514597744875,True,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,1.8505880925686489,1.5627197015264431,-1.034455037873263,0.0914481332461174
2018-MNH1,5.286931783006914,5.8351324195681835,0.559322033898305,0.5607021381154026,0.4945231087358118,17.377118609296545,0.5888627582944972,0.4111372417055028,2.173772671606668,2.385375139052095,0.9322033898305084,0.40934428205699847,0.34359455147215134,5.373665067280913,0.1264895014665439,0.8735104985334561,1.6591872588327177,True,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,1.7641624520307495,1.3565595009056333,-0.0840030635164601,0.1583012987395228
2018-MOH1,6.6127176886435395,7.325906794021947,0.5932203389830508,0.4044942751778176,0.33356583622643116,8.210682301502551,0.2451675133688738,0.7548324866311262,1.8503548593277994,2.169998475644269,0.9152542372881356,0.5235162779957331,0.420188184098671,2.8927910103485672,0.12965150195865638,0.8703484980413436,0.1488893704655366,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,1.52516175170289,1.2173029920660663,-0.4172690406104027,-0.017330835130292
2018-NCH1,4.372019414532316,5.065629390052009,0.559322033898305,0.6732434640704079,0.5879450863807939,18.264798013102236,0.6422735936128614,0.3577264063871386,1.6672464988292384,1.9237277263984531,0.8983050847457628,0.591297758514769,0.4992622160816305,7.221715608204165,0.29508957500270705,0.704910424997293,427.1952615011856,False,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,2.979494777137952,2.482418906745812,-0.91664953130454,0.3087937755981904
2018-NYH1,1.8555259607411358,2.3964282707623177,0.3220338983050847,0.9312146485956247,0.8826929154805118,16.19831416698285,0.8563413012815213,0.1436586987184787,1.5518786637060396,1.7425331787406904,0.8305084745762712,0.6342990773410467,0.5634907980959132,9.33471384769507,0.4372755561749106,0.5627244438250893,0.07493076770731674,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,1.887245798097357,1.4763872393919153,-0.0970233097788346,-0.011638046746638
2018-NYH2,1.342409022252516,4.717583511170922,0.3050847457627119,0.9633865807151182,0.610234848970359,11.805933563391434,0.9618549362515991,0.038145063748400876,1.3276532184628644,1.5191870787422856,0.7457627118644068,0.7166355681288613,0.646141158110275,10.720758169285078,0.5750877818038049,0.42491221819619507,0.0700619989599348,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,2.1389225276236576,1.688018867005347,-0.2654907181711508,0.1875843337448545
2018-NYH3,2.1102987175796706,4.902384111222501,0.3559322033898305,0.9119417097708666,0.5975346229312315,11.760274202620902,0.8380264992813856,0.16197350071861438,1.3276532184628644,1.5191870787422856,0.7457627118644068,0.7166355681288613,0.646141158110275,10.720758169285078,0.5750877818038049,0.42491221819619507,0.01247452809906543,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,3.514817362568267,3.168227254427609,-3.776656778636912,0.1059726496137552
2018-OHH1,4.7563118373788,4.890845407030528,0.559322033898305,0.6260916157098233,0.6095019391538716,20.68731181257265,0.7329857638560173,0.2670142361439827,1.1980835863365056,1.4217004320150484,0.6779661016949152,0.7623666554309447,0.6814563667962154,13.389608901357763,0.5586389248266164,0.44136107517338363,0.44208469097066355,True,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,2.717482963198361,2.4015761783405827,-2.724356583630785,-0.1118653774491496
2018-SCH1,4.695775863317535,5.110536482740141,0.559322033898305,0.6335509250140317,0.5824501305205332,19.205307754254818,0.6213196317900854,0.3786803682099146,1.8127441879025916,2.1329916460996095,0.9152542372881356,0.5373289298742597,0.4247828926879834,10.13635616452065,0.3121361166527563,0.6878638833472437,112.21531154106086,False,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,2.7726013840779475,2.464394086660336,-3.25793541674092,0.1366653670196707
2018-TXH1-Dry,1.23580638176104,1.914581003779956,0.2033898305084746,0.9688828597230659,0.918223187563928,16.504663219299,0.9457214010190771,0.05427859898092291,1.179255906713462,1.4061799510115354,0.6271186440677966,0.768844197702929,0.6868479097698422,17.250556858228062,0.6143372900250643,0.3856627099749357,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,1.960557009002452,1.5942256382389168,-1.300991150611142,-0.1191606544333357
2018-TXH1-Early,1.23580638176104,1.914581003779956,0.2033898305084746,0.9688828597230659,0.918223187563928,16.504663219299,0.9457214010190771,0.05427859898092291,1.179255906713462,1.4061799510115354,0.6271186440677966,0.768844197702929,0.6868479097698422,17.250556858228062,0.6143372900250643,0.3856627099749357,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,1.2734691004626122,0.977784677440671,-0.0968971495942794,-0.0042339934782711
2018-TXH1-Late,1.671765910493249,3.116616642188513,0.3050847457627119,0.9437924285066276,0.8114654351667621,16.54186950307216,0.7376489387966818,0.2623510612033182,1.6531503060772896,1.758948525093541,0.8983050847457628,0.5965523683658555,0.5574709709532948,12.468060859800548,0.3575026706961024,0.6424973293038976,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,2.147117733363679,1.867649765668822,-2.475850733778127,0.0982134089893314
2018-TXH2,6.977384370387379,8.359243429891832,0.5932203389830508,0.3650583851488327,0.2416989282970156,5.406547330481982,0.1504868025026632,0.8495131974973368,3.7627907960051665,5.210305566548042,1.0,0.06881510640804228,0.021570360059289966,0.10924372541272523,4.33846741851207e-05,0.9999566153258149,657.0126687086528,False,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,1.6866794440314692,1.3301179512634094,-0.1852924495686219,-0.0681127539774727
2018-WIH1,3.0828538528997638,7.932593798702541,0.5254237288135594,0.8214196875349529,0.30596138993089733,7.211642627392422,0.10513113193069061,0.8948688680693094,1.1239256662760462,1.3662781018890013,0.5932203389830508,0.7875894019101464,0.701726857867379,19.590484432255604,0.5898746094543964,0.4101253905456036,0.1572374218593077,True,False,True,2018,2017,59,21,G+E_T1,T1_30DAP,3.136493422484285,2.7261868444669464,-2.0243616834568274,-0.0465432694318058
2018-WIH2,4.913074908246136,5.0668544780999785,0.559322033898305,0.6067527753723789,0.5877996878323295,21.055631712224727,0.7478896001988957,0.2521103998011043,0.7286837355827218,1.2281695533193708,0.1864406779661017,0.9045039303858428,0.745750127455109,16.440802006363615,0.5881328434624561,0.4118671565375439,7.152312342232901,True,False,False,2018,2017,59,21,G+E_T1,T1_30DAP,1.9183033242333325,1.451410634705555,-0.1000411645846683,0.14576598333641
2018-ARH2,4.107054521943326,4.814122304920659,0.559322033898305,0.70650757199315,0.6202403233332184,20.436486773412796,0.7058029590980317,0.2941970409019683,1.0619818342646306,1.4496256800830265,0.5084745762711864,0.8120913658365472,0.6767386616107501,15.34793297282834,0.44311217912774425,0.5568878208722557,404.77566499086913,False,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,5.088545960962216,5.034991795052349,-60.23159585095701,-0.0283167220387131
2018-DEH1,2.3456690958891677,7.839848110763723,0.3898305084745763,0.8928596544271918,0.3178280933306453,6.760697862940529,0.10477024494701598,0.895229755052984,1.4059338800634003,1.5867193460832372,0.8813559322033898,0.6943346880962683,0.6282246155339454,15.003083916390697,0.5731310545822623,0.4268689454177377,0.14938640883728083,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.1294570640393657,2.560460403083338,-1.4212920480451534,0.3011815631697236
2018-IAH2,2.705565418924361,7.996636349394633,0.423728813559322,0.8600464649197587,0.3059285814389944,7.001771049668194,0.13877513611985642,0.8612248638801436,1.3183397251856812,1.5804743139687314,0.8135593220338984,0.7255968867642856,0.6301952637371088,16.18807960984014,0.4995363589246436,0.5004636410753565,0.0032847804546600775,True,True,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.962523364530428,2.577409708011525,-1.9619523972354949,0.1098293486592528
2018-IAH4,2.965889228000338,7.9802011290171135,0.4915254237288136,0.8342868525806446,0.30533002388176783,6.303003650214398,0.12592513047799261,0.8740748695220074,1.629607351502828,1.98433921850894,0.9152542372881356,0.6125598232656857,0.48669511817351463,7.415792881764269,0.2715445668802797,0.7284554331197203,0.13519297644600034,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.7008001711652474,2.407945575415292,-3.3954776991841493,0.0038335729885079
2018-ILH1,3.230384971268218,7.862522229859988,0.4915254237288136,0.8065950649478477,0.3111001425799057,6.82364057091343,0.11355868797990998,0.88644131202009,1.4262198352902271,1.5646013010602382,0.8813559322033898,0.6870113826031665,0.6363607810460861,11.242066089046904,0.47704425903244563,0.5229557409675544,0.20763854288642847,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.516988158178534,2.1477690802624902,-1.5676429326875043,-0.1256724656526919
2018-INH1,1.6790070644607498,5.3303292218585465,0.3220338983050847,0.9435903537355347,0.5533860534600925,12.87900209206954,0.8419453435049893,0.15805465649501071,1.169663772706412,1.3478002496176988,0.6271186440677966,0.7768620252881064,0.7145115577493941,15.206833620810835,0.6408699597277745,0.3591300402722255,0.06386409095361988,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.5843777589443024,2.2530643997689808,-2.737853641967009,-0.0195261788698397
2018-MIH1,4.954435814416547,5.268408892012137,0.5932203389830508,0.6031597822152587,0.5647360717096509,19.570494308616453,0.6841773189128724,0.31582268108712763,0.7983377434327038,1.2485553167088514,0.3389830508474576,0.8890293464447983,0.7453109376523473,14.773724149596676,0.637235460442528,0.362764539557472,0.16466514597744875,True,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.3996097951994937,1.1311893194945746,-0.1637039699209832,0.0836186329812474
2018-MNH1,5.361801807817431,5.644239555410278,0.5932203389830508,0.5531478035926888,0.5189659335331439,18.73273998525505,0.6396881860513409,0.3603118139486591,1.4752440914455782,2.0386108426217495,0.8813559322033898,0.669210949084417,0.46708044839466545,9.303310077786978,0.2673044843553538,0.7326955156446462,1.6591872588327177,True,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.1288521221690018,1.625580095348322,-0.5784991425750543,0.159795183583524
2018-MOH1,6.8452855516163655,7.436627609080513,0.5932203389830508,0.3809396837263515,0.3239139241466875,7.747369475214968,0.23329261575938828,0.7667073842406117,1.7329523174527794,2.273512237670356,0.9152542372881356,0.5745074052955734,0.4161278132060682,2.582877845947695,0.07664031229722887,0.9233596877027711,0.1488893704655366,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.541165285802538,1.230985124139641,-0.4471679165731854,-0.017414023535145
2018-NCH1,4.186944610752108,5.3176050481122905,0.559322033898305,0.6969310205328276,0.5593841358974541,16.56899913305054,0.6005081832645227,0.3994918167354773,1.1385061002531955,1.9292330895431633,0.6101694915254238,0.7872418118036613,0.5120351877556356,4.720683645477129,0.15780395440587913,0.8421960455941209,427.1952615011856,False,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.6517991541757207,2.183925063043694,-0.5182339750271465,0.301297938906022
2018-NYH1,3.1712027149254047,3.615501282930063,0.4915254237288136,0.8129137383728374,0.7630246783372889,15.34387129197982,0.6845883516864694,0.31541164831353063,1.606298053453369,2.224525136547102,0.8983050847457628,0.6211465222373844,0.4073137664643086,6.621595892238354,0.19101872784107488,0.8089812721589251,0.07493076770731674,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.835566960209448,1.4608889415584123,-0.0377658740590263,-0.0097644092730508
2018-NYH2,1.8822898593379895,5.264926696652287,0.3559322033898305,0.9296249325773186,0.5607979121797874,11.189072155713815,0.897100554746587,0.10289944525341299,1.871794913989371,2.2000149205316637,0.9322033898305084,0.5238180904427427,0.41269866015326107,6.937824868930935,0.2581917153716019,0.7418082846283981,0.0700619989599348,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.1580323673116637,1.704189471711637,-0.2882043558452609,0.1882530012345027
2018-NYH3,2.5912998353898153,5.455345343295545,0.423728813559322,0.8708349793797239,0.5446789609004348,11.131293391705169,0.76979617113953,0.23020382886046997,1.871794913989371,2.2000149205316637,0.9322033898305084,0.5238180904427427,0.41269866015326107,6.937824868930935,0.2581917153716019,0.7418082846283981,0.01247452809906543,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.4743254429703225,3.1257322111957184,-3.6672332310941007,0.1086450568993216
2018-OHH1,4.980895783421226,5.135331870831161,0.5932203389830508,0.5999027322970022,0.5809257771378993,20.45649061353545,0.7243867462589522,0.27561325374104784,0.723733745613299,1.287165638556859,0.3050847457627119,0.9078570923407603,0.7297870396410558,12.408947211618106,0.6120788241471302,0.3879211758528698,0.44208469097066355,True,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.9583269159718144,1.652451767701641,-0.9341403323869302,-0.1117309973657479
2018-SCH1,4.766945673813205,5.276877655031198,0.559322033898305,0.6262331893688944,0.5636369368786034,18.3218217941945,0.5801299443350476,0.4198700556649524,2.215897729487326,2.669282923626482,0.9322033898305084,0.40405520621136887,0.2734191710288187,5.937438738581488,0.0813278356981623,0.9186721643018377,112.21531154106086,False,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.378172251981617,3.1037312249868942,-5.3210289469661,0.1324901995559029
2018-TXH1-Dry,1.0601602452111263,2.2438687530151937,0.15254237288135594,0.977116550581469,0.8871593699480904,16.001918054342948,0.8776620245381688,0.12233797546183123,0.99366333626807,1.524816327119389,0.5084745762711864,0.8334148474853017,0.6461114378046731,13.913711343549007,0.6477354715393182,0.3522645284606818,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.8574279366882016,1.49834970458438,-1.0652847799686516,-0.1208939469998447
2018-TXH1-Early,1.0601602452111263,2.2438687530151937,0.15254237288135594,0.977116550581469,0.8871593699480904,16.001918054342948,0.8776620245381688,0.12233797546183123,0.99366333626807,1.524816327119389,0.5084745762711864,0.8334148474853017,0.6461114378046731,13.913711343549007,0.6477354715393182,0.3522645284606818,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.2962480885262202,1.0032364115851575,-0.1364892772547479,-0.0032428125969229
2018-TXH1-Late,2.7962435779494292,4.0216205367075135,0.4915254237288136,0.8512542902527466,0.7126650781361505,13.990933807021394,0.5945469188421658,0.4054530811578342,1.9440035419541348,2.3903358718234133,0.9322033898305084,0.4978472472893435,0.35640764746688064,4.77918091964012,0.17737154794116106,0.8226284520588389,0.06949743332465584,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.36352128280988,2.099485896612507,-3.2118067369160253,0.1030685713843858
2018-TXH2,6.459025692980655,8.039633629575524,0.5932203389830508,0.4234711423716959,0.2703658906385127,6.07248164260767,0.18416476907223814,0.8158352309277619,3.6391352398446495,4.737921185919417,1.0,0.0868023402284212,0.031916914609369317,0.1647997967061731,0.00022371765510025238,0.9997762823448998,657.0126687086528,False,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,1.7245022800242074,1.3661404810514863,-0.2390475106218754,-0.0696616752248596
2018-WIH1,2.722796954934867,7.931896390988369,0.4576271186440678,0.8583911065400257,0.30982859152084474,7.216861562398681,0.11719809531629759,0.8828019046837025,1.0219930361441518,1.2783526763408182,0.5084745762711864,0.8246779003158734,0.7380758899656554,20.4549334011845,0.7655431685589384,0.23445683144106155,0.1572374218593077,True,False,True,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,3.0246852376258144,2.6126812409094797,-1.8125829413019945,-0.052414069151469
2018-WIH2,4.924763511707392,5.169485333258116,0.5932203389830508,0.6068124710233055,0.5767875781244822,21.471350275042965,0.7717700130197641,0.2282299869802359,0.7607421354662129,1.1555257462163742,0.3389830508474576,0.8986987379867176,0.7773991028860829,20.05902222861048,0.8469896416629875,0.1530103583370125,7.152312342232901,True,False,False,2018,2017,59,21,G+E_T2,T2_60DAP_reproductive_window_proxy,2.441264470361867,1.9346759613034663,-0.7815747114814717,0.1395947831295248
2019-DEH1,1.5892442168518555,8.590227861708716,0.525,0.9568383171179373,0.31493534369630793,8.230438439250749,0.055321326050630615,0.9446786739493693,0.9827575853020734,1.0595099200051872,0.7875,0.8365478603235733,0.8120334842519552,27.79992906814541,0.8288574837554683,0.1711425162445317,0.0033538784447729167,True,True,True,2019,2018,80,21,G+E_T0,T0_preseason,3.121972396877529,2.67395032166516,-1.7820878175925396,0.0512459003517834
2019-GAH2,5.660337845179512,9.318112728979894,0.6625,0.5713863538548831,0.24295325404550877,7.355914540723445,0.047001712208337675,0.9529982877916623,1.1262425043916344,1.321057301783692,0.8,0.7910528509672906,0.7232611732872429,16.695599708230553,0.4852879695030085,0.5147120304969914,0.4981986364146789,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,4.236618726292357,3.965229275308584,-7.462666556521624,-0.1016129088155158
2019-IAH4,5.329071435497035,5.728826027889009,0.6625,0.6089032224333201,0.5637279155039676,24.993865011158636,0.6334413759646226,0.3665586240353774,1.1985882101239234,1.4411110774481615,0.8125,0.7668451067521361,0.6804107422384453,16.177605600153043,0.6306624534531762,0.3693375465468238,8.89976898836406,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,2.512256946332394,2.234392312773601,-2.711568131180041,0.0485350308181892
2019-ILH1,1.786511795320427,6.017378436042576,0.525,0.9457719698062209,0.5311477773710911,16.05974917273151,0.3390562085457812,0.6609437914542188,0.6156098702760177,0.7521484419833018,0.5375,0.9323653678357573,0.8987521154099773,26.168477982229135,0.8284054361374366,0.17159456386256344,0.39453951931046083,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,3.5418504839609724,3.1878226015009,-3.4000115716065924,0.2367764537121225
2019-INH1,2.8567001598488577,5.192459553893494,0.5875,0.8671371706600094,0.6232061649432009,16.511793153587668,0.6773733467296081,0.32262665327039186,1.399728077202116,1.8738111465340161,0.825,0.6962504733632175,0.5246709307241537,11.4110852142967,0.3126639469672997,0.6873360530327003,0.10334138738536988,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,5.099962063520653,4.863761425747327,-9.7591783209317,0.125501167360917
2019-MIH1,0.9594071994487681,5.175603426684231,0.35,0.9840492310769299,0.5912252820411503,15.976901689745286,0.9612315623564525,0.03876843764354754,0.7188058689878928,0.851677399099968,0.625,0.90893913931741,0.8739154862207448,25.71981957184989,0.8614714779165501,0.1385285220834499,3.030464582209175,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,1.7777805126337891,1.4291888606028649,-0.0111111411775064,0.0988480141705741
2019-MNH1,2.681025942386745,9.046168495228033,0.5875,0.8819994482707764,0.2872664660165667,7.2891274744122185,0.047455001144653314,0.9525449988553467,0.8120695504186337,1.1310332780078332,0.6625,0.8852719368587434,0.7849064515826034,22.33700262407909,0.6197610866907632,0.38023891330923676,0.38177466080354394,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,1.8268862259664225,1.4113895784132522,0.0021350426206165,0.0825356858043257
2019-MOH1,0.689853644656214,3.598432233224778,0.2375,0.9917211018540879,0.7520456198456054,19.71149573176138,0.9598284865717761,0.04017151342822389,0.6828069560782906,1.259726984814764,0.6125,0.9174535509418584,0.7386517051022962,18.055329344766356,0.5755459964885691,0.4244540035114309,0.15689069517806647,True,False,True,2019,2018,80,21,G+E_T0,T0_preseason,1.913854671018807,1.4842159015325809,-0.1093947376169321,-0.1200028962006412
2019-NEH1,4.804982113557988,5.100599903250597,0.6375,0.6681005210606373,0.6347375413372598,28.623632318116154,0.7722471429502747,0.22775285704972525,0.8644246856828082,1.3521804679970146,0.7,0.8710290848138792,0.7093941547732212,19.956930536717913,0.47369554393983465,0.5263044560601653,4.487041133292401,True,False,False,2019,2018,80,21,G+E_T0,T0_preseason,2.6130235014839025,2.174701519625043,-0.4362202857136281,0.1374993995702215
