environment,year,city,horizon,issuance_date,planting_date,uses_current_year_realized_weather,max_current_year_weather_date_used,uses_future_weather,uses_observed_phenology,historical_weather_years_used,plant_population_proxy,ssurgo_available,ssurgo_mukey,ssurgo_mapunit,ssurgo_component,wx_t2m,wx_t2m_min,wx_t2m_max,wx_prectotcorr,wx_allsky_sfc_sw_dwn,wx_rh2m,wx_ws2m,wx_n_days
2019-TXH3,2019,College Station,T1_30DAP,2019-04-19,2019-03-20,True,2019-04-19,False,False,0,,True,363467,"Ships clay, 0 to 1 percent slopes, rarely flooded",Ships,17.46451612903226,2.43,29.3,105.75,582.94,79.20709677419353,2.56,31
2019-TXH3,2019,College Station,T2_60DAP_reproductive_window_proxy,2019-05-19,2019-03-20,True,2019-05-19,False,False,0,,True,363467,"Ships clay, 0 to 1 percent slopes, rarely flooded",Ships,19.62393442622951,2.43,31.83,292.50999999999993,1169.0800000000002,81.26688524590166,2.416557377049181,61
2019-WIH1,2019,Madison,T0_preseason,2019-05-12,2019-05-12,False,,False,False,10,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,18.992918032786886,-2.16,40.81,2354.6400000000003,13298.99,77.63236065573771,2.8538360655737707,610
2019-WIH1,2019,Madison,T1_30DAP,2019-06-11,2019-05-12,True,2019-06-11,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,15.69225806451613,0.28,26.78,129.07,609.05,82.25064516129035,2.962903225806452,31
2019-WIH1,2019,Madison,T2_60DAP_reproductive_window_proxy,2019-07-11,2019-05-12,True,2019-07-11,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,18.137540983606556,0.28,30.22,267.25,1217.09,82.76836065573771,2.7173770491803277,61
2019-WIH2,2019,Arlington,T0_preseason,2019-06-03,2019-06-03,False,,False,False,10,,True,423273,"Dresden loam, 1 to 6 pecent slopes",Dresden,21.073999999999998,6.53,40.03,2290.27,13339.59,76.36637704918034,2.5799016393442624,610
2019-WIH2,2019,Arlington,T1_30DAP,2019-07-03,2019-06-03,True,2019-07-03,False,False,0,,True,423273,"Dresden loam, 1 to 6 pecent slopes",Dresden,19.08290322580645,4.92,29.79,134.9,615.56,82.58967741935483,2.3680645161290323,31
2019-WIH2,2019,Arlington,T2_60DAP_reproductive_window_proxy,2019-08-02,2019-06-03,True,2019-08-02,False,False,0,,True,423273,"Dresden loam, 1 to 6 pecent slopes",Dresden,20.799672131147545,4.92,30.53,225.12,1333.1600000000003,81.89114754098358,2.3513114754098363,61
2020-DEH1,2020,Georgetown,T0_preseason,2020-05-14,2020-05-14,False,,False,False,10,,True,1603423,"Ingleside loamy sand, 0 to 2 percent slopes",Ingleside,22.997901639344263,3.4,39.18,2127.48,13875.289999999999,76.13362295081966,2.694639344262295,610
2020-DEH1,2020,Georgetown,T1_30DAP,2020-06-13,2020-05-14,True,2020-06-13,False,False,0,,True,1603423,"Ingleside loamy sand, 0 to 2 percent slopes",Ingleside,20.234516129032258,7.36,32.09,55.989999999999995,679.7600000000001,75.92193548387098,3.4306451612903226,31
2020-DEH1,2020,Georgetown,T2_60DAP_reproductive_window_proxy,2020-07-13,2020-05-14,True,2020-07-13,False,False,0,,True,1603423,"Ingleside loamy sand, 0 to 2 percent slopes",Ingleside,22.759508196721313,7.36,36.92,194.13000000000002,1397.96,73.84016393442623,3.0506557377049175,61
2020-INH1,2020,West Lafayette,T0_preseason,2020-05-12,2020-05-12,False,,False,False,10,,True,163904,Chalmers silty clay loam,Chalmers,21.124131147540986,1.16,40.52,2460.18,13378.439999999999,78.05552459016393,2.6905737704918034,610
2020-INH1,2020,West Lafayette,T1_30DAP,2020-06-11,2020-05-12,True,2020-06-11,False,False,0,,True,163904,Chalmers silty clay loam,Chalmers,19.517419354838708,1.19,29.56,114.03999999999999,638.5100000000001,79.18387096774194,3.1080645161290317,31
2020-INH1,2020,West Lafayette,T2_60DAP_reproductive_window_proxy,2020-07-11,2020-05-12,True,2020-07-11,False,False,0,,True,163904,Chalmers silty clay loam,Chalmers,21.459672131147546,1.19,32.3,207.49000000000004,1376.93,77.32163934426228,2.561967213114754,61
2020-MIH1,2020,East Lansing,T0_preseason,2020-05-25,2020-05-25,False,,False,False,10,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,20.666819672131147,2.81,38.68,1909.2200000000003,13518.420000000002,76.5998524590164,2.5915737704918036,610
2020-MIH1,2020,East Lansing,T1_30DAP,2020-06-24,2020-05-25,True,2020-06-24,False,False,0,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,19.155483870967743,2.69,29.42,75.9,774.0400000000002,76.78451612903226,2.6932258064516126,31
2020-MIH1,2020,East Lansing,T2_60DAP_reproductive_window_proxy,2020-07-24,2020-05-25,True,2020-07-24,False,False,0,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,21.08754098360655,2.69,31.05,205.67999999999998,1499.18,77.2827868852459,2.335737704918033,61
2020-MNH1,2020,Waseca,T0_preseason,2020-05-15,2020-05-15,False,,False,False,10,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,19.87204918032787,-0.37,39.56,2642.2300000000005,13007.039999999999,75.5682131147541,2.9694754098360656,610
2020-MNH1,2020,Waseca,T1_30DAP,2020-06-14,2020-05-15,True,2020-06-14,False,False,0,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,18.17645161290322,5.11,31.36,156.79,676.65,78.72709677419353,3.5058064516129037,31
2020-MNH1,2020,Waseca,T2_60DAP_reproductive_window_proxy,2020-07-14,2020-05-15,True,2020-07-14,False,False,0,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,20.43114754098361,5.11,31.36,274.63,1348.29,79.09852459016392,2.9972131147540977,61
2020-NEH1,2020,Lincoln,T0_preseason,2020-05-12,2020-05-12,False,,False,False,10,,True,1691349,"Crete silty clay loam, terrace, 1 to 3 percent slopes",Crete,21.733754098360652,1.21,42.01,2508.68,14093.93,69.9558524590164,3.1682131147540984,610
2020-NEH1,2020,Lincoln,T1_30DAP,2020-06-11,2020-05-12,True,2020-06-11,False,False,0,,True,1691349,"Crete silty clay loam, terrace, 1 to 3 percent slopes",Crete,19.63967741935484,2.3,33.66,127.6,626.1500000000001,74.21387096774194,3.6787096774193544,31
2020-NEH1,2020,Lincoln,T2_60DAP_reproductive_window_proxy,2020-07-11,2020-05-12,True,2020-07-11,False,False,0,,True,1691349,"Crete silty clay loam, terrace, 1 to 3 percent slopes",Crete,22.369999999999994,2.3,34.27,222.85,1387.8400000000001,72.79196721311475,3.3667213114754095,61
2020-NEH2,2020,North Platte,T0_preseason,2020-05-14,2020-05-14,False,,False,False,10,,True,1699151,"Coly silt loam, 17 to 30 percent slopes",Coly,21.490967213114754,1.02,43.77,2125.4700000000003,14892.55,59.977688524590164,3.3868196721311477,610
2020-NEH2,2020,North Platte,T1_30DAP,2020-06-13,2020-05-14,True,2020-06-13,False,False,0,,True,1699151,"Coly silt loam, 17 to 30 percent slopes",Coly,20.08612903225807,5.83,36.49,79.26,763.32,59.78645161290323,3.7870967741935484,31
2020-NEH2,2020,North Platte,T2_60DAP_reproductive_window_proxy,2020-07-13,2020-05-14,True,2020-07-13,False,False,0,,True,1699151,"Coly silt loam, 17 to 30 percent slopes",Coly,22.957540983606563,5.83,38.2,118.33000000000001,1576.6399999999999,56.26344262295082,3.809180327868852,61
2020-NYH1,2020,Aurora,T0_preseason,2020-05-22,2020-05-22,False,,False,False,10,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,20.08216393442623,-1.03,36.24,1876.38,13129.61,73.05195081967213,0.2628688524590164,610
2020-NYH1,2020,Aurora,T1_30DAP,2020-06-21,2020-05-22,True,2020-06-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,19.022580645161288,4.25,31.39,37.050000000000004,758.97,72.58741935483872,0.25806451612903225,31
2020-NYH1,2020,Aurora,T2_60DAP_reproductive_window_proxy,2020-07-21,2020-05-22,True,2020-07-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,21.219180327868855,4.25,35.5,146.57,1457.9999999999998,71.21442622950819,0.2562295081967213,61
2020-NYH2,2020,Aurora,T0_preseason,2020-05-22,2020-05-22,False,,False,False,10,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,20.08216393442623,-1.03,36.24,1876.38,13129.61,73.05195081967213,0.2628688524590164,610
2020-NYH2,2020,Aurora,T1_30DAP,2020-06-21,2020-05-22,True,2020-06-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,19.022580645161288,4.25,31.39,37.050000000000004,758.97,72.58741935483872,0.25806451612903225,31
2020-NYH2,2020,Aurora,T2_60DAP_reproductive_window_proxy,2020-07-21,2020-05-22,True,2020-07-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,21.219180327868855,4.25,35.5,146.57,1457.9999999999998,71.21442622950819,0.2562295081967213,61
2020-NYH3,2020,Aurora,T0_preseason,2020-05-22,2020-05-22,False,,False,False,10,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,20.08216393442623,-1.03,36.24,1876.38,13129.61,73.05195081967213,0.2628688524590164,610
2020-NYH3,2020,Aurora,T1_30DAP,2020-06-21,2020-05-22,True,2020-06-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,19.022580645161288,4.25,31.39,37.050000000000004,758.97,72.58741935483872,0.25806451612903225,31
2020-NYH3,2020,Aurora,T2_60DAP_reproductive_window_proxy,2020-07-21,2020-05-22,True,2020-07-21,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,21.219180327868855,4.25,35.5,146.57,1457.9999999999998,71.21442622950819,0.2562295081967213,61
2020-OHH1,2020,South Charleston,T0_preseason,2020-06-02,2020-06-02,False,,False,False,10,,True,171779,"Strawn-Crosby complex, 0 to 2 percent slopes",Strawn,22.487081967213115,7.08,37.71,2013.6399999999999,13459.72,77.38957377049181,2.2317213114754098,610
2020-OHH1,2020,South Charleston,T1_30DAP,2020-07-02,2020-06-02,True,2020-07-02,False,False,0,,True,171779,"Strawn-Crosby complex, 0 to 2 percent slopes",Strawn,21.562580645161294,9.38,30.3,56.55,726.19,77.05741935483871,2.409354838709677,31
2020-OHH1,2020,South Charleston,T2_60DAP_reproductive_window_proxy,2020-08-01,2020-06-02,True,2020-08-01,False,False,0,,True,171779,"Strawn-Crosby complex, 0 to 2 percent slopes",Strawn,23.218852459016396,9.38,32.88,140.15,1430.9900000000002,74.36557377049182,2.134918032786885,61
2020-SCH1,2020,Pendleton,T0_preseason,2020-05-11,2020-05-11,False,,False,False,10,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,24.63134426229508,5.58,42.88,2352.25,14255.59,73.89926229508197,0.5566065573770492,610
2020-SCH1,2020,Pendleton,T1_30DAP,2020-06-10,2020-05-11,True,2020-06-10,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,21.609354838709674,4.79,31.99,155.39,650.72,82.12548387096776,0.5964516129032258,31
2020-SCH1,2020,Pendleton,T2_60DAP_reproductive_window_proxy,2020-07-10,2020-05-11,True,2020-07-10,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,22.95049180327869,4.79,36.42,247.48,1337.55,80.14786885245901,0.5901639344262295,61
2020-TXH1,2020,College Station,T0_preseason,2020-03-11,2020-03-11,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.413983606557377,-0.64,38.32,1645.54,11843.05,74.66726229508197,2.5949672131147543,610
2020-TXH1,2020,College Station,T1_30DAP,2020-04-10,2020-03-11,True,2020-04-10,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,20.672903225806447,8.04,31.52,119.11,430.72999999999996,81.01451612903226,2.3570967741935482,31
2020-TXH1,2020,College Station,T2_60DAP_reproductive_window_proxy,2020-05-10,2020-03-11,True,2020-05-10,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,20.763442622950816,5.73,34.52,171.16,1103.03,75.54377049180326,2.5059016393442626,61
2020-TXH2,2020,College Station,T0_preseason,2020-03-11,2020-03-11,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.413983606557377,-0.64,38.32,1645.54,11843.05,74.66726229508197,2.5949672131147543,610
2020-TXH2,2020,College Station,T1_30DAP,2020-04-10,2020-03-11,True,2020-04-10,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,20.672903225806447,8.04,31.52,119.11,430.72999999999996,81.01451612903226,2.3570967741935482,31
2020-TXH2,2020,College Station,T2_60DAP_reproductive_window_proxy,2020-05-10,2020-03-11,True,2020-05-10,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,20.763442622950816,5.73,34.52,171.16,1103.03,75.54377049180326,2.5059016393442626,61
2020-TXH3,2020,College Station,T0_preseason,2020-04-08,2020-04-08,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,23.20339344262295,2.48,40.35,2412.54,12896.41,73.25472131147542,2.471049180327869,610
2020-TXH3,2020,College Station,T1_30DAP,2020-05-08,2020-04-08,True,2020-05-08,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,21.150967741935485,5.73,34.52,70.46000000000001,670.18,71.88129032258064,2.641612903225807,31
2020-TXH3,2020,College Station,T2_60DAP_reproductive_window_proxy,2020-06-07,2020-04-08,True,2020-06-07,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,23.041311475409834,5.73,36.33,201.73000000000002,1354.57,72.76475409836065,2.3149180327868852,61
2020-WIH1,2020,Madison,T0_preseason,2020-05-07,2020-05-07,False,,False,False,10,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,18.28516393442623,-2.16,40.81,2525.98,12887.62,78.30622950819672,2.915426229508197,610
2020-WIH1,2020,Madison,T1_30DAP,2020-06-06,2020-05-07,True,2020-06-06,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,15.04774193548387,-3.33,29.07,132.94,661.3499999999999,80.9825806451613,3.072580645161291,31
2020-WIH1,2020,Madison,T2_60DAP_reproductive_window_proxy,2020-07-06,2020-05-07,True,2020-07-06,False,False,0,,True,753559,"Plano silt loam, gravelly substratum, 0 to 2 percent slopes",Plano,18.018032786885243,-3.33,30.02,234.25000000000003,1384.3900000000003,79.82590163934425,2.8140983606557377,61
2020-WIH2,2020,Arlington,T0_preseason,2020-05-13,2020-05-13,False,,False,False,10,,True,423332,"Plano silt loam, till substratum, 0 to 2 percent slopes",Plano,18.894508196721315,-2.38,40.03,2274.7700000000004,13263.42,77.4049344262295,2.784704918032787,610
2020-WIH2,2020,Arlington,T1_30DAP,2020-06-12,2020-05-13,True,2020-06-12,False,False,0,,True,423332,"Plano silt loam, till substratum, 0 to 2 percent slopes",Plano,17.26032258064516,-0.35,29.29,174.86999999999998,654.6099999999999,82.76354838709676,3.118387096774194,31
2020-WIH2,2020,Arlington,T2_60DAP_reproductive_window_proxy,2020-07-12,2020-05-13,True,2020-07-12,False,False,0,,True,423332,"Plano silt loam, till substratum, 0 to 2 percent slopes",Plano,19.405573770491802,-0.35,30.0,298.98,1377.35,81.11508196721309,2.6890163934426234,61
2021-DEH1,2021,Georgetown,T0_preseason,2021-04-27,2021-04-27,False,,False,False,10,,True,1603460,"Pepperbox loamy sand, 0 to 2 percent slopes",Pepperbox,20.005803278688525,1.55,37.09,2026.3799999999999,13154.390000000001,78.11180327868853,2.946852459016393,610
2021-DEH1,2021,Georgetown,T1_30DAP,2021-05-27,2021-04-27,True,2021-05-27,False,False,0,,True,1603460,"Pepperbox loamy sand, 0 to 2 percent slopes",Pepperbox,17.766129032258064,5.72,31.17,25.54,704.4700000000001,72.20193548387097,2.8729032258064517,31
2021-DEH1,2021,Georgetown,T2_60DAP_reproductive_window_proxy,2021-06-26,2021-04-27,True,2021-06-26,False,False,0,,True,1603460,"Pepperbox loamy sand, 0 to 2 percent slopes",Pepperbox,19.757704918032786,5.72,31.17,164.92000000000002,1350.9800000000002,75.56819672131145,2.836393442622951,61
2021-GAH2,2021,Watkinsville,T0_preseason,2021-04-14,2021-04-14,False,,False,False,10,,True,2580504,"Wehadkee loam, 0 to 2 percent slopes, frequently flooded",Wehadkee,21.477196721311476,0.55,39.55,1952.5500000000002,13391.77,74.92286885245902,0.09539344262295082,610
2021-GAH2,2021,Watkinsville,T1_30DAP,2021-05-14,2021-04-14,True,2021-05-14,False,False,0,,True,2580504,"Wehadkee loam, 0 to 2 percent slopes, frequently flooded",Wehadkee,17.589677419354842,1.27,29.15,111.73,675.1500000000001,76.16290322580646,0.09967741935483872,31
2021-GAH2,2021,Watkinsville,T2_60DAP_reproductive_window_proxy,2021-06-13,2021-04-14,True,2021-06-13,False,False,0,,True,2580504,"Wehadkee loam, 0 to 2 percent slopes, frequently flooded",Wehadkee,20.815901639344258,1.27,36.07,158.54,1361.77,71.73147540983607,0.09786885245901637,61
2021-IAH4,2021,Ames,T0_preseason,2021-04-28,2021-04-28,False,,False,False,10,,True,2922031,"Canisteo clay loam, Bemis moraine, 0 to 2 percent slopes",Canisteo,18.475852459016394,-2.15,39.53,2468.1899999999996,12863.25,74.34531147540983,3.1762295081967213,610
2021-IAH4,2021,Ames,T1_30DAP,2021-05-28,2021-04-28,True,2021-05-28,False,False,0,,True,2922031,"Canisteo clay loam, Bemis moraine, 0 to 2 percent slopes",Canisteo,15.966129032258065,1.89,30.2,85.29,584.3200000000002,67.81967741935483,3.595161290322581,31
2021-IAH4,2021,Ames,T2_60DAP_reproductive_window_proxy,2021-06-27,2021-04-28,True,2021-06-27,False,False,0,,True,2922031,"Canisteo clay loam, Bemis moraine, 0 to 2 percent slopes",Canisteo,19.893770491803274,1.89,40.22,135.58999999999997,1336.4300000000003,63.10131147540984,3.160655737704918,61
2021-ILH1,2021,Urbana,T0_preseason,2021-04-27,2021-04-27,False,,False,False,10,,True,242966,"Catlin silt loam, 2 to 5 percent slopes",Catlin,19.403999999999996,-1.68,34.94,2529.19,12707.51,77.52780327868852,3.018163934426229,610
2021-ILH1,2021,Urbana,T1_30DAP,2021-05-27,2021-04-27,True,2021-05-27,False,False,0,,True,242966,"Catlin silt loam, 2 to 5 percent slopes",Catlin,16.233548387096775,0.72,29.33,137.96,592.41,74.3,3.198387096774194,31
2021-ILH1,2021,Urbana,T2_60DAP_reproductive_window_proxy,2021-06-26,2021-04-27,True,2021-06-26,False,False,0,,True,242966,"Catlin silt loam, 2 to 5 percent slopes",Catlin,18.897540983606554,0.72,32.89,287.60999999999996,1262.86,74.24081967213115,2.960983606557378,61
2021-INH1,2021,West Lafayette,T0_preseason,2021-05-24,2021-05-24,False,,False,False,10,,True,163904,Chalmers silty clay loam,Chalmers,22.60554098360656,2.47,40.52,2426.61,13681.32,77.85672131147541,2.4886065573770493,610
2021-INH1,2021,West Lafayette,T1_30DAP,2021-06-23,2021-05-24,True,2021-06-23,False,False,0,,True,163904,Chalmers silty clay loam,Chalmers,21.161935483870966,4.63,33.13,90.03999999999999,699.46,72.16,2.541290322580646,31
2021-INH1,2021,West Lafayette,T2_60DAP_reproductive_window_proxy,2021-07-23,2021-05-24,True,2021-07-23,False,False,0,,True,163904,Chalmers silty clay loam,Chalmers,22.12327868852459,4.63,33.13,270.18,1271.3400000000001,76.96754098360655,2.52655737704918,61
2021-MIH1,2021,East Lansing,T0_preseason,2021-05-13,2021-05-13,False,,False,False,10,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,19.00555737704918,-2.8,38.68,2011.6899999999998,13452.08,76.60467213114754,2.705049180327869,610
2021-MIH1,2021,East Lansing,T1_30DAP,2021-06-12,2021-05-13,True,2021-06-12,False,False,0,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,19.199677419354845,1.82,33.18,50.27,683.4100000000001,65.3558064516129,2.531612903225806,31
2021-MIH1,2021,East Lansing,T2_60DAP_reproductive_window_proxy,2021-07-12,2021-05-13,True,2021-07-12,False,False,0,,True,3117279,"Conover loam, 0 to 4 percent slopes",Conover,20.25213114754099,1.82,33.18,252.76,1290.06,70.3434426229508,2.675737704918033,61
2021-MNH1,2021,Waseca,T0_preseason,2021-05-14,2021-05-14,False,,False,False,10,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,19.755622950819674,-1.1,39.56,2668.0099999999998,13038.71,75.75531147540983,2.994852459016393,610
2021-MNH1,2021,Waseca,T1_30DAP,2021-06-13,2021-05-14,True,2021-06-13,False,False,0,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,20.71548387096774,2.83,35.8,88.96000000000001,721.7399999999999,65.69645161290323,3.3087096774193547,31
2021-MNH1,2021,Waseca,T2_60DAP_reproductive_window_proxy,2021-07-13,2021-05-14,True,2021-07-13,False,False,0,,True,2835046,"Webster clay loam, 0 to 2 percent slopes",Webster,21.983934426229506,2.83,36.39,174.75000000000003,1432.48,62.354918032786884,2.8737704918032785,61
2021-NEH1,2021,Lincoln,T0_preseason,2021-05-07,2021-05-07,False,,False,False,10,,True,2559452,"Kennebec silt loam, occasionally flooded",Kennebec,21.059573770491802,0.08,42.01,2540.4300000000003,13892.41,69.54829508196723,3.3046065573770496,610
2021-NEH1,2021,Lincoln,T1_30DAP,2021-06-06,2021-05-07,True,2021-06-06,False,False,0,,True,2559452,"Kennebec silt loam, occasionally flooded",Kennebec,17.261290322580642,2.19,31.98,72.53,603.1899999999999,73.10645161290323,3.1738709677419354,31
2021-NEH1,2021,Lincoln,T2_60DAP_reproductive_window_proxy,2021-07-06,2021-05-07,True,2021-07-06,False,False,0,,True,2559452,"Kennebec silt loam, occasionally flooded",Kennebec,21.08606557377049,2.19,37.93,156.32999999999998,1355.2299999999998,69.04885245901639,2.8124590163934426,61
2021-NEH2,2021,North Platte,T0_preseason,2021-05-10,2021-05-10,False,,False,False,10,,True,2745909,"Holdrege silt loam, 1 to 3 percent slopes, plains and breaks",Holdrege,20.81252459016393,-0.5,43.77,1960.5,14803.79,58.96593442622951,3.4662622950819673,610
2021-NEH2,2021,North Platte,T1_30DAP,2021-06-09,2021-05-10,True,2021-06-09,False,False,0,,True,2745909,"Holdrege silt loam, 1 to 3 percent slopes, plains and breaks",Holdrege,17.980645161290326,2.47,33.3,110.33,669.9499999999999,67.18387096774194,3.48741935483871,31
2021-NEH2,2021,North Platte,T2_60DAP_reproductive_window_proxy,2021-07-09,2021-05-10,True,2021-07-09,False,False,0,,True,2745909,"Holdrege silt loam, 1 to 3 percent slopes, plains and breaks",Holdrege,21.420491803278686,2.47,40.82,152.66000000000005,1432.72,60.82540983606557,3.2660655737704922,61
2021-NYH1,2021,Aurora,T0_preseason,2021-05-20,2021-05-20,False,,False,False,10,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,19.807344262295082,-1.03,35.82,1828.13,13250.0,73.41772131147542,0.2621311475409836,610
2021-NYH1,2021,Aurora,T1_30DAP,2021-06-19,2021-05-20,True,2021-06-19,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,18.751935483870966,4.4,30.04,85.38000000000001,653.58,72.47870967741936,0.2516129032258065,31
2021-NYH1,2021,Aurora,T2_60DAP_reproductive_window_proxy,2021-07-19,2021-05-20,True,2021-07-19,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,20.231639344262295,4.4,34.89,281.85999999999996,1235.1299999999999,74.72950819672133,0.2462295081967213,61
2021-NYH2,2021,Aurora,T0_preseason,2021-05-20,2021-05-20,False,,False,False,10,,True,289425,"Kendaia and Lyons soils, 0 to 3 percent slopes",Kendaia,19.807344262295082,-1.03,35.82,1828.13,13250.0,73.41772131147542,0.2621311475409836,610
2021-NYH2,2021,Aurora,T1_30DAP,2021-06-19,2021-05-20,True,2021-06-19,False,False,0,,True,289425,"Kendaia and Lyons soils, 0 to 3 percent slopes",Kendaia,18.751935483870966,4.4,30.04,85.38000000000001,653.58,72.47870967741936,0.2516129032258065,31
2021-NYH2,2021,Aurora,T2_60DAP_reproductive_window_proxy,2021-07-19,2021-05-20,True,2021-07-19,False,False,0,,True,289425,"Kendaia and Lyons soils, 0 to 3 percent slopes",Kendaia,20.231639344262295,4.4,34.89,281.85999999999996,1235.1299999999999,74.72950819672133,0.2462295081967213,61
2021-NYH3,2021,Aurora,T0_preseason,2021-05-20,2021-05-20,False,,False,False,10,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,19.807344262295082,-1.03,35.82,1828.13,13250.0,73.41772131147542,0.2621311475409836,610
2021-NYH3,2021,Aurora,T1_30DAP,2021-06-19,2021-05-20,True,2021-06-19,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,18.751935483870966,4.4,30.04,85.38000000000001,653.58,72.47870967741936,0.2516129032258065,31
2021-NYH3,2021,Aurora,T2_60DAP_reproductive_window_proxy,2021-07-19,2021-05-20,True,2021-07-19,False,False,0,,True,289443,"Lima silt loam, 0 to 3 percent slopes",Lima,20.231639344262295,4.4,34.89,281.85999999999996,1235.1299999999999,74.72950819672133,0.2462295081967213,61
2021-SCH1,2021,Pendleton,T0_preseason,2021-04-13,2021-04-13,False,,False,False,10,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,20.367622950819673,-0.6,36.8,2410.2799999999997,13415.41,77.37039344262296,0.6344754098360655,610
2021-SCH1,2021,Pendleton,T1_30DAP,2021-05-13,2021-04-13,True,2021-05-13,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,16.619032258064514,0.84,27.27,105.96999999999998,675.0500000000002,76.89741935483872,0.7080645161290323,31
2021-SCH1,2021,Pendleton,T2_60DAP_reproductive_window_proxy,2021-06-12,2021-04-13,True,2021-06-12,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,19.631475409836067,0.84,32.59,179.27999999999997,1363.05,75.10229508196723,0.6318032786885246,61
2021-SCH1L,2021,Pendleton,T0_preseason,2021-05-02,2021-05-02,False,,False,False,10,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,23.16767213114754,3.76,42.88,2200.1299999999997,14176.18,75.30724590163935,0.5768032786885247,610
2021-SCH1L,2021,Pendleton,T1_30DAP,2021-06-01,2021-05-02,True,2021-06-01,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,20.010967741935488,5.46,32.59,84.6,710.1999999999999,73.99935483870966,0.6506451612903226,31
2021-SCH1L,2021,Pendleton,T2_60DAP_reproductive_window_proxy,2021-07-01,2021-05-02,True,2021-07-01,False,False,0,,True,131793,"Cecil sandy loam, 2 to 6 percent slopes",Cecil,22.41344262295082,5.46,34.19,213.87,1384.74,74.47114754098361,0.6247540983606558,61
2021-TXH1,2021,College Station,T0_preseason,2021-03-10,2021-03-10,False,,False,False,10,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,19.577590163934428,-0.32,38.32,1771.96,11655.83,74.99181967213116,2.5754918032786884,610
2021-TXH1,2021,College Station,T1_30DAP,2021-04-09,2021-03-10,True,2021-04-09,False,False,0,,True,363426,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,18.10806451612903,4.49,31.76,30.99,532.9800000000001,70.41645161290322,2.7964516129032257,31
