regime,environment,horizon,n,rmse,mae,r2,correlation
CV-E-B8,2021-TXH3,Pre-season-G-only,246,5.947169992507631,5.8480052560367985,-31.98938459178401,0.04034244919716873
CV-E-B8,2021-TXH3,Pre-season-location-history,246,5.265231709272048,5.154825666090703,-24.857616218517315,0.023925835498240563
CV-E-B8,2021-TXH3,Reproductive-stage-observed,246,5.492729352457579,5.391326586409678,-27.140376875502863,0.09376814027892419
CV-E-B8,2021-WIH1,At-flowering-observed,397,2.6391114852661266,2.230059119101206,-0.5426301475995625,0.12169476454857216
CV-E-B8,2021-WIH1,Full-season-nonleaky,397,2.4838187963271374,2.0713133342245187,-0.3664261340022512,0.09059926282607161
CV-E-B8,2021-WIH1,Pre-flowering-observed,397,2.7738078680390976,2.3621599485669806,-0.7041157584839339,0.11127581363528848
CV-E-B8,2021-WIH1,Pre-season-G-only,397,2.925443357432568,2.511490267933743,-0.8955259243622498,0.10162988809004157
CV-E-B8,2021-WIH1,Pre-season-location-history,397,2.121508660438577,1.6534624655814605,0.003135893133304757,0.09863447004272237
CV-E-B8,2021-WIH1,Reproductive-stage-observed,397,2.265746169319731,1.8507881477670667,-0.13702195301331077,0.08824278152597946
CV-E-B8,2021-WIH2,At-flowering-observed,1137,4.092281318116117,3.7389158922109202,-3.8059090763923225,0.25525930566245814
CV-E-B8,2021-WIH2,Full-season-nonleaky,1137,1.9929996313193068,1.5964076777283405,-0.1398797139530099,0.24712296459873453
CV-E-B8,2021-WIH2,Pre-flowering-observed,1137,3.353638814527032,2.981165327093097,-2.2275810945072605,0.25147006759331936
CV-E-B8,2021-WIH2,Pre-season-G-only,1137,2.7841014343062045,2.3279629323617304,-1.2244092691739388,0.2489961817537909
CV-E-B8,2021-WIH2,Pre-season-location-history,1137,3.1724849557425365,2.817339675525095,-1.888309512777051,0.2381925367520462
CV-E-B8,2021-WIH2,Reproductive-stage-observed,1137,2.3149795533021953,1.9115443728699637,-0.5379382807733644,0.25117741446061886
CV-GE-B8,2014-IAH1,At-flowering-observed,754,1.5807772356993701,1.2364240606290802,-0.008115407984407907,0.2005338637847051
CV-GE-B8,2014-IAH1,Full-season-nonleaky,754,1.8267120890487085,1.4830395004086925,-0.3461985302485633,0.12163439820583583
CV-GE-B8,2014-IAH1,Pre-flowering-observed,754,1.7787871664693609,1.4349582470245237,-0.2764884253221882,0.1356161934581817
CV-GE-B8,2014-IAH1,Pre-season-G-only,754,2.031323939344457,1.6776486998493594,-0.6646666530313903,0.0093787073312633
CV-GE-B8,2014-IAH1,Pre-season-location-history,754,3.638621911586693,3.330569471676161,-4.341248295233411,0.08830540844521731
CV-GE-B8,2014-IAH1,Reproductive-stage-observed,754,1.674730405292512,1.342632239371437,-0.13151083387185314,0.1487937973249249
CV-GE-B8,2014-ILH1,At-flowering-observed,238,3.4230909791007518,3.0600359860674144,-2.522849191667383,0.18775145299419352
CV-GE-B8,2014-ILH1,Full-season-nonleaky,238,2.1632194164520056,1.8055145683042408,-0.40688407199789056,0.19605838758156466
CV-GE-B8,2014-ILH1,Pre-flowering-observed,238,3.0290917726951623,2.6661537718431925,-1.7585574359163703,0.22534784640606942
CV-GE-B8,2014-ILH1,Pre-season-G-only,238,2.7912016705316143,2.435454438689734,-1.3422842642460302,0.19644541357676032
CV-GE-B8,2014-ILH1,Pre-season-location-history,238,1.9240022499181344,1.5542008997686532,-0.11293120394713907,0.15607114508509184
CV-GE-B8,2014-ILH1,Reproductive-stage-observed,238,2.618300682392392,2.263611993845127,-1.0610864391309214,0.2178473868067789
CV-GE-B8,2014-INH1,At-flowering-observed,240,1.9643284613336847,1.6887650434072765,-1.1984410744801886,0.2998199960494849
CV-GE-B8,2014-INH1,Full-season-nonleaky,240,1.881082355772925,1.606242214260724,-1.0160543263444182,0.2657018420131865
CV-GE-B8,2014-INH1,Pre-flowering-observed,240,2.6469894588883323,2.4020579416392964,-2.9920046156418825,0.2885911169711575
CV-GE-B8,2014-INH1,Pre-season-G-only,240,1.8794095144619007,1.5890162401475716,-1.012470177721398,0.16608965943748263
CV-GE-B8,2014-INH1,Pre-season-location-history,240,2.408827507502191,2.1003152178451567,-2.3059632004121737,0.33653939065564276
CV-GE-B8,2014-INH1,Reproductive-stage-observed,240,1.5506853255271875,1.2627225031240523,-0.37004226564505416,0.2848758003862429
CV-GE-B8,2014-MNH1,At-flowering-observed,236,2.371132934551092,1.981881038596247,-1.044251448673844,0.027597227249927837
CV-GE-B8,2014-MNH1,Full-season-nonleaky,236,3.2755203095254184,2.8725033908071738,-2.901064236889263,0.0741254470447438
CV-GE-B8,2014-MNH1,Pre-flowering-observed,236,2.942340344955795,2.506604123230829,-2.1478086331052006,-0.04741414115684558
CV-GE-B8,2014-MNH1,Pre-season-G-only,236,2.678494332857579,2.2666100816031256,-1.6085788706668596,0.15641257210371437
CV-GE-B8,2014-MNH1,Pre-season-location-history,236,2.4317401102896565,2.051761797127309,-1.1500909200679228,0.26057225686667956
CV-GE-B8,2014-MNH1,Reproductive-stage-observed,236,2.570713419192568,2.1412360890339404,-1.4028675791265903,-0.0951386240768463
CV-GE-B8,2014-MOH2,At-flowering-observed,247,2.241988765338244,1.8661878014611655,-0.42286308163025277,-0.031720645323266385
CV-GE-B8,2014-MOH2,Full-season-nonleaky,247,1.9331916978185224,1.4951762947034166,-0.05790358733076961,0.00555789859709732
CV-GE-B8,2014-MOH2,Pre-flowering-observed,247,2.233926041609222,1.8575189547152346,-0.4126475767019133,-0.0068470553822613574
CV-GE-B8,2014-MOH2,Pre-season-G-only,247,2.0808462648293857,1.7006483397435963,-0.22567756725869836,-0.08802547366264157
CV-GE-B8,2014-MOH2,Pre-season-location-history,247,2.0733228751758226,1.5698675765420071,-0.2168306090092995,-0.07552299310190264
CV-GE-B8,2014-MOH2,Reproductive-stage-observed,247,1.9377844878463801,1.4895425890699656,-0.06293619804078165,0.012555603624937187
CV-GE-B8,2014-NEH1,At-flowering-observed,242,2.9289791528658173,2.4477496186417644,-1.4757653872728498,0.15997511199323128
CV-GE-B8,2014-NEH1,Full-season-nonleaky,242,3.119224335839539,2.642160716500197,-1.8078257128104718,0.10180702917064575
CV-GE-B8,2014-NEH1,Pre-flowering-observed,242,2.736262969547043,2.2488041640566294,-1.1606906466844271,0.15041605980684522
CV-GE-B8,2014-NEH1,Pre-season-G-only,242,3.645921621784012,3.1846155578238915,-2.836114682329897,0.08292876687959491
CV-GE-B8,2014-NEH1,Pre-season-location-history,242,3.6949677882002128,3.237602088312003,-2.9400183013803116,0.07886748097586567
CV-GE-B8,2014-NEH1,Reproductive-stage-observed,242,3.111547014035928,2.6363093065596037,-1.7940209647532126,0.12949115132552347
CV-GE-B8,2014-NEH2,At-flowering-observed,240,2.248794741994476,1.7988567692028066,-0.5399063659405052,0.025439417418486085
CV-GE-B8,2014-NEH2,Full-season-nonleaky,240,2.4677254904163344,2.0123774658416043,-0.8543357634353599,0.01858115670421069
CV-GE-B8,2014-NEH2,Pre-flowering-observed,240,2.677814953511918,2.234090611473561,-1.1835131154386485,0.027111083688242422
CV-GE-B8,2014-NEH2,Pre-season-G-only,240,4.126681596090029,3.6849064464171803,-4.185571207786817,-0.06475669479271819
CV-GE-B8,2014-NEH2,Pre-season-location-history,240,3.696875186318312,3.2728354388159078,-3.1616375784032194,0.04031701971742536
CV-GE-B8,2014-NEH2,Reproductive-stage-observed,240,2.225048648750139,1.7771452653966453,-0.5075568619437052,0.020550164397632402
CV-GE-B8,2014-NYH2,At-flowering-observed,218,2.024779357654596,1.6057628239918789,-0.9176625754851573,0.05398872798255953
CV-GE-B8,2014-NYH2,Full-season-nonleaky,218,2.2843191787339028,1.835274931985683,-1.4407896646173457,0.04583771948570267
CV-GE-B8,2014-NYH2,Pre-flowering-observed,218,1.9406651802267638,1.5390293551286314,-0.7616434404537795,0.06601471208334524
CV-GE-B8,2014-NYH2,Pre-season-G-only,218,1.6078818839803795,1.3025427181988534,-0.20927498075184126,-0.038516352094614736
CV-GE-B8,2014-NYH2,Pre-season-location-history,218,1.6491354577493529,1.3155004105651924,-0.272123989392681,0.0789124452378908
CV-GE-B8,2014-NYH2,Reproductive-stage-observed,218,2.0573412052851126,1.6220236750935608,-0.9798369822995416,0.028543466890876678
CV-GE-B8,2014-WIH1,At-flowering-observed,208,2.4725719555933705,1.990077203939889,-0.4163918939337694,0.10504009253778376
CV-GE-B8,2014-WIH1,Full-season-nonleaky,208,2.4034134366055495,1.934713379255887,-0.33826624554657636,0.11033108895990758
CV-GE-B8,2014-WIH1,Pre-flowering-observed,208,2.2028225265640007,1.773413100188459,-0.12420256667461538,0.09822134853678216
CV-GE-B8,2014-WIH1,Pre-season-G-only,208,2.899044624042056,2.388121686231687,-0.9471318249154739,0.11770415567250903
CV-GE-B8,2014-WIH1,Pre-season-location-history,208,2.0703345144783434,1.6522988954843714,0.006960327767652874,0.11597445311522173
CV-GE-B8,2014-WIH1,Reproductive-stage-observed,208,2.293654845012826,1.847745236329787,-0.21882592681917035,0.10838374269694963
CV-GE-B8,2015-ILH1,At-flowering-observed,416,2.3678905153669487,1.9423254275503057,-0.6828462962170334,0.15757975131095628
CV-GE-B8,2015-ILH1,Full-season-nonleaky,416,2.107033785851871,1.7083995513793828,-0.33249078503421736,0.15219264609761674
CV-GE-B8,2015-ILH1,Pre-flowering-observed,416,2.283818068788937,1.8633124953117992,-0.5654681082176634,0.16230968376063254
CV-GE-B8,2015-ILH1,Pre-season-G-only,416,2.1963480508823032,1.7749100153799895,-0.4478499029511398,0.1649732081796486
CV-GE-B8,2015-ILH1,Pre-season-location-history,416,1.7845569209693575,1.4062015485819173,0.04416698936492025,0.23549232230793177
CV-GE-B8,2015-ILH1,Reproductive-stage-observed,416,1.967054958912099,1.5771478350630401,-0.1613261454661079,0.14270569828978827
CV-GE-B8,2015-INH1,At-flowering-observed,423,1.8454731666759652,1.4534063093958174,-0.06095266098671237,0.1466368279894978
CV-GE-B8,2015-INH1,Full-season-nonleaky,423,1.899124841403954,1.4601495613356839,-0.12353748300194556,0.1653308190322893
CV-GE-B8,2015-INH1,Pre-flowering-observed,423,1.9042229071992143,1.4581176158448115,-0.12957769259136764,0.1480198178103278
CV-GE-B8,2015-INH1,Pre-season-G-only,423,1.872627101130742,1.4368324018262548,-0.09240365669666195,0.11523138189036532
CV-GE-B8,2015-INH1,Pre-season-location-history,423,3.501922191986466,3.0820029658100334,-2.8202652796989502,0.15712393872537303
CV-GE-B8,2015-INH1,Reproductive-stage-observed,423,1.8275713729463394,1.4050091241717126,-0.040469202784949365,0.14653355571660642
CV-GE-B8,2015-KSH1,At-flowering-observed,418,3.1941010412619923,2.78021252547226,-2.0878916576761934,0.08185980847796431
CV-GE-B8,2015-KSH1,Full-season-nonleaky,418,2.271481241337425,1.8849396018775857,-0.5616476884653636,0.100823902639944
CV-GE-B8,2015-KSH1,Pre-flowering-observed,418,3.2537649579153016,2.8400034557601415,-2.2043290621923854,0.08850760583320394
CV-GE-B8,2015-KSH1,Pre-season-G-only,418,4.322723906835008,3.9171915710830922,-4.655613850261235,0.06560703315766761
CV-GE-B8,2015-KSH1,Pre-season-location-history,418,3.654165250469369,3.2478873760865277,-3.0414863856182617,0.1225189780809744
CV-GE-B8,2015-KSH1,Reproductive-stage-observed,418,2.0129505159140755,1.6642834069569525,-0.22639663747676764,0.08005855972270987
CV-GE-B8,2015-MNH1,At-flowering-observed,407,1.712332139369144,1.3822411399188834,-0.5474257687605482,-0.029622105127848557
CV-GE-B8,2015-MNH1,Full-season-nonleaky,407,1.5374201902642777,1.1947702928230444,-0.24743799750337647,0.02088571985534268
CV-GE-B8,2015-MNH1,Pre-flowering-observed,407,1.6958244966061284,1.366337554724969,-0.5177338395406617,-0.007167753413352906
CV-GE-B8,2015-MNH1,Pre-season-G-only,407,2.0226009937701512,1.6696942289387273,-1.1590079471926003,0.009283799293847197
CV-GE-B8,2015-MNH1,Pre-season-location-history,407,2.2923833500275945,1.961425043391262,-1.7733731026214987,0.038820352070563995
CV-GE-B8,2015-MNH1,Reproductive-stage-observed,407,1.4450230921654796,1.121267457775956,-0.10200453855846625,0.02292609787285632
CV-GE-B8,2015-MOH1,At-flowering-observed,422,4.718902270645991,4.369273424617695,-6.47113237285531,0.1410936464748911
CV-GE-B8,2015-MOH1,Full-season-nonleaky,422,5.633904476602063,5.339814465617949,-9.649357913456239,0.08774112521851962
CV-GE-B8,2015-MOH1,Pre-flowering-observed,422,4.755173170617292,4.407980391668691,-6.5864244955730795,0.13525205414186794
CV-GE-B8,2015-MOH1,Pre-season-G-only,422,4.5607519773987795,4.203169601801019,-5.978745731710293,0.1206943043387883
CV-GE-B8,2015-MOH1,Pre-season-location-history,422,3.963178797718085,3.572137831982595,-4.269771649877047,0.08441838911266453
CV-GE-B8,2015-MOH1,Reproductive-stage-observed,422,4.726564769920725,4.392430971822231,-6.495415149677708,0.13347128351463194
CV-GE-B8,2015-MOH2,At-flowering-observed,421,1.7828392916242215,1.4299909064292624,-0.021545932495814935,0.15769034207264448
CV-GE-B8,2015-MOH2,Full-season-nonleaky,421,2.4527915897925685,2.0501403998273635,-0.9335473061750519,0.18239683534345416
CV-GE-B8,2015-MOH2,Pre-flowering-observed,421,1.885947494064206,1.5274098688371704,-0.14312230857720198,0.1694558114521854
CV-GE-B8,2015-MOH2,Pre-season-G-only,421,2.3295769921934557,1.926296158107049,-0.7441653000060211,0.14671592395132735
CV-GE-B8,2015-MOH2,Pre-season-location-history,421,2.003421482221193,1.635503922420582,-0.289965685699072,0.17312527695543575
CV-GE-B8,2015-MOH2,Reproductive-stage-observed,421,2.227317353436659,1.835564802668711,-0.5944015456240734,0.16292555944723097
CV-GE-B8,2015-NEH2,At-flowering-observed,405,1.7660920432756368,1.3674383876061245,-0.6460624319794217,0.009825420093458109
CV-GE-B8,2015-NEH2,Full-season-nonleaky,405,1.6709285087313028,1.360313589088597,-0.4734498978498862,-0.016428059886721056
CV-GE-B8,2015-NEH2,Pre-flowering-observed,405,1.769212480291782,1.372238579550156,-0.6518842936911979,0.007091376510171448
CV-GE-B8,2015-NEH2,Pre-season-G-only,405,1.9795184823739391,1.5626628671113305,-1.0679439213705901,-0.005392859321390078
CV-GE-B8,2015-NEH2,Pre-season-location-history,405,1.7090738446734164,1.3897446523670678,-0.5414920563069827,-0.02011801248154426
CV-GE-B8,2015-NEH2,Reproductive-stage-observed,405,1.6660948451786877,1.3583304896651671,-0.4649374336318417,0.019287134912596933
CV-GE-B8,2015-NEH3,At-flowering-observed,249,1.6655601104334328,1.3461022647758945,-0.4016544507953992,0.09900740851245231
CV-GE-B8,2015-NEH3,Full-season-nonleaky,249,1.4463192612570055,1.0755722485609542,-0.056935969692634814,0.11340112067226606
CV-GE-B8,2015-NEH3,Pre-flowering-observed,249,1.747802895158188,1.4288772023523293,-0.543495071303238,0.09546460213528304
CV-GE-B8,2015-NEH3,Pre-season-G-only,249,1.929771973216138,1.617063181084428,-0.8816217634429935,0.08531708242438171
CV-GE-B8,2015-NEH3,Pre-season-location-history,249,1.5122246000765334,1.1594263848111965,-0.155454732082976,0.10158393301615459
CV-GE-B8,2015-NEH3,Reproductive-stage-observed,249,1.6441069630082308,1.3291758138927567,-0.3657791406062154,0.09932311292855542
CV-GE-B8,2015-NYH2,At-flowering-observed,355,2.3907604481937548,1.7963074551232197,-0.2801555398757152,0.15778879481540248
CV-GE-B8,2015-NYH2,Full-season-nonleaky,355,3.1840533225742043,2.5578905849634483,-1.2706556601278338,0.18708541104299278
CV-GE-B8,2015-NYH2,Pre-flowering-observed,355,2.6321689555246794,2.013829449850948,-0.5517370883090738,0.16656282733819788
CV-GE-B8,2015-NYH2,Pre-season-G-only,355,2.202553427595839,1.6726948306077951,-0.08653449567279026,0.15357882639358855
CV-GE-B8,2015-NYH2,Pre-season-location-history,355,2.1881541107234725,1.6531935728596072,-0.07237437305489824,0.17230783606322633
CV-GE-B8,2015-NYH2,Reproductive-stage-observed,355,3.0169039645425184,2.383877251386068,-1.038513475073768,0.17765161123795786
CV-GE-B8,2015-NYH3,At-flowering-observed,355,1.926674839420948,1.5723401129614256,0.1029478259957124,0.3220211994028417
CV-GE-B8,2015-NYH3,Full-season-nonleaky,355,2.482896408818903,1.975406854185922,-0.48976597745974293,0.28011587636800556
CV-GE-B8,2015-NYH3,Pre-flowering-observed,355,2.012420639311599,1.6054760736753368,0.02132526540786417,0.3213080442245743
CV-GE-B8,2015-NYH3,Pre-season-G-only,355,2.022712982441763,1.612879955804174,0.011288979415380873,0.32884381464415174
CV-GE-B8,2015-NYH3,Pre-season-location-history,355,2.9950130405058264,2.459228484903658,-1.1676955523682788,0.2981683122047959
CV-GE-B8,2015-NYH3,Reproductive-stage-observed,355,2.18850242382206,1.7305367587091511,-0.1574304802225892,0.32657562635228304
CV-GE-B8,2015-OHH1,At-flowering-observed,426,1.8116468728173858,1.4580646092394824,-0.36641913862006326,0.09267686554643322
CV-GE-B8,2015-OHH1,Full-season-nonleaky,426,1.748156085476479,1.390975264077334,-0.2723226296206147,0.10913302358302909
CV-GE-B8,2015-OHH1,Pre-flowering-observed,426,2.238833878138233,1.8416764682303068,-1.0867988034837177,0.10856620763318656
CV-GE-B8,2015-OHH1,Pre-season-G-only,426,1.9508241695621786,1.5709184812940704,-0.5844301360773994,0.0365041407075728
CV-GE-B8,2015-OHH1,Pre-season-location-history,426,2.2475113514841634,1.856123331941258,-1.1030065567717289,0.09781030391606174
CV-GE-B8,2015-OHH1,Reproductive-stage-observed,426,1.7749377525121985,1.4143329140887149,-0.3116050877355383,0.12196289942250453
CV-GE-B8,2015-SDH1,At-flowering-observed,327,4.622802504886132,4.278225553664774,-7.3029911162120875,-0.07455315551917316
CV-GE-B8,2015-SDH1,Full-season-nonleaky,327,2.951012553898077,2.53408184490851,-2.38349864940591,-0.13547239831347532
CV-GE-B8,2015-SDH1,Pre-flowering-observed,327,4.452011912655999,4.094013072897995,-6.7008121382636325,-0.09158718026704181
CV-GE-B8,2015-SDH1,Pre-season-G-only,327,3.9318378318624374,3.541627433495726,-5.006411571370146,-0.13106600972388546
CV-GE-B8,2015-SDH1,Pre-season-location-history,327,3.282748610593939,2.8749780593462892,-3.1869632189170636,-0.10379020502422795
CV-GE-B8,2015-SDH1,Reproductive-stage-observed,327,2.5691695311814144,2.1669896598881757,-1.5645396568928458,-0.06213270391998402
CV-GE-B8,2015-TXH1,At-flowering-observed,296,1.9153267654341255,1.5151767350835705,-0.19930405430471154,0.08296572269198607
CV-GE-B8,2015-TXH1,Full-season-nonleaky,296,1.7955374890763802,1.4372624028379613,-0.05398031780185275,0.1568288727198299
CV-GE-B8,2015-TXH1,Pre-flowering-observed,296,1.7993465420854837,1.466682715236056,-0.0584568885027652,0.10901236900967284
CV-GE-B8,2015-TXH1,Pre-season-G-only,296,1.9446103679903375,1.5367135287342597,-0.23625693345714716,0.08215764672434557
CV-GE-B8,2015-TXH1,Pre-season-location-history,296,1.8790326451993973,1.5551719261047776,-0.15428272789291375,0.16190524107135112
CV-GE-B8,2015-TXH1,Reproductive-stage-observed,296,1.9143285300741546,1.5134759560351332,-0.19805426679153837,0.08861696830369768
CV-GE-B8,2015-TXH2,At-flowering-observed,308,2.2752858107229725,1.861205265101563,-0.8881524628568482,0.08344787429547484
CV-GE-B8,2015-TXH2,Full-season-nonleaky,308,2.8493366884907787,2.4493799369617184,-1.961097330856345,0.14405755845762633
CV-GE-B8,2015-TXH2,Pre-flowering-observed,308,2.661003514604658,2.244907916555073,-1.5825934118538152,0.11685547356652648
CV-GE-B8,2015-TXH2,Pre-season-G-only,308,2.490345563642741,2.076447454022224,-1.2619571401579894,0.0744562788984379
CV-GE-B8,2015-TXH2,Pre-season-location-history,308,3.4237801385848927,3.0444915177504264,-3.2754012413434372,0.13825391074811777
CV-GE-B8,2015-TXH2,Reproductive-stage-observed,308,2.403893192631098,1.994649528686684,-1.1076353676617638,0.10679798263688224
CV-GE-B8,2016-DEH1,At-flowering-observed,230,1.9094421195199498,1.5156273111419594,-0.015532124509396228,0.300958063933516
CV-GE-B8,2016-DEH1,Full-season-nonleaky,230,2.3445545788951883,1.9906529546638037,-0.5310922699364695,0.2825840677054616
CV-GE-B8,2016-DEH1,Pre-flowering-observed,230,2.1970602269473627,1.8472440417645726,-0.34451172521054607,0.30401118151371626
CV-GE-B8,2016-DEH1,Pre-season-G-only,230,2.0699983164005222,1.6794078921958178,-0.1934951377662144,0.12510458734021018
CV-GE-B8,2016-DEH1,Pre-season-location-history,230,1.793873045431752,1.3709344140200583,0.10367795482707798,0.323265830515618
CV-GE-B8,2016-DEH1,Reproductive-stage-observed,230,2.194393956953373,1.8413401094419461,-0.3412504071846856,0.2895950622231094
CV-GE-B8,2016-GAH2,At-flowering-observed,87,3.979478442847654,3.7333850349906177,-7.617419717957924,0.15942217644243384
CV-GE-B8,2016-GAH2,Full-season-nonleaky,87,4.578388538652236,4.365028554995066,-10.406442739153352,0.1432746413081674
CV-GE-B8,2016-GAH2,Pre-flowering-observed,87,3.8169558702116673,3.5624364364139294,-6.9279191221971255,0.16827833034664738
CV-GE-B8,2016-GAH2,Pre-season-G-only,87,4.683430519578722,4.4873819991493,-10.935842972909779,0.2543851788437239
CV-GE-B8,2016-GAH2,Pre-season-location-history,87,5.736767138911064,5.579879632940819,-16.908506827242245,0.20607666561385513
CV-GE-B8,2016-GAH2,Reproductive-stage-observed,87,4.69618157284248,4.492199556210156,-11.000924220699197,0.16455541574887353
CV-GE-B8,2016-IAH2,At-flowering-observed,388,2.6239164207187327,1.9733733055022271,-0.20558374221781905,0.18921952127624425
CV-GE-B8,2016-IAH2,Full-season-nonleaky,388,3.0800862577681407,2.3927165197232,-0.6612046805036107,0.13051259645395644
CV-GE-B8,2016-IAH2,Pre-flowering-observed,388,2.850245069999351,2.1691854274682463,-0.4225311796721256,0.18373650823190277
CV-GE-B8,2016-IAH2,Pre-season-G-only,388,2.3970451787403464,1.8632280641606949,-0.00612010398395757,0.14306764841666778
CV-GE-B8,2016-IAH2,Pre-season-location-history,388,2.407325650666913,1.8877188389891186,-0.014768726874424098,0.10674180092042898
CV-GE-B8,2016-IAH2,Reproductive-stage-observed,388,2.741835325820099,2.0725163732127654,-0.31637650736414247,0.161896118723093
CV-GE-B8,2016-IAH3,At-flowering-observed,375,1.524260802434644,1.2274470800271908,-0.15633826455927458,0.13018663493726626
CV-GE-B8,2016-IAH3,Full-season-nonleaky,375,1.487451422444016,1.173051908798482,-0.10116377700606183,0.12369764762431258
CV-GE-B8,2016-IAH3,Pre-flowering-observed,375,1.4809402826927844,1.17708664124651,-0.09154445284387114,0.13109720832149094
CV-GE-B8,2016-IAH3,Pre-season-G-only,375,1.9501171269930584,1.6262512461635983,-0.8927259091918318,0.15481043685657042
CV-GE-B8,2016-IAH3,Pre-season-location-history,375,2.628036565521846,2.294045261790305,-2.4373926275424207,0.0710390983190965
CV-GE-B8,2016-IAH3,Reproductive-stage-observed,375,1.490864026584252,1.1685471736779827,-0.1062222908359014,0.1077332389626156
CV-GE-B8,2016-IAH4,At-flowering-observed,396,1.3828848539048784,1.0787173622056327,-0.16340835038402202,0.21163296016408534
CV-GE-B8,2016-IAH4,Full-season-nonleaky,396,1.3512561047359926,1.0518049450954645,-0.11079898602909544,0.22923403166331704
CV-GE-B8,2016-IAH4,Pre-flowering-observed,396,1.3771362917757373,1.0701333948777014,-0.1537560289625559,0.23321988444865963
CV-GE-B8,2016-IAH4,Pre-season-G-only,396,1.450218133659626,1.1753943662484396,-0.27946025377269645,0.16642010224639397
CV-GE-B8,2016-IAH4,Pre-season-location-history,396,2.0138414277878827,1.7020436765368931,-1.4672359130596448,0.3089598659756551
CV-GE-B8,2016-IAH4,Reproductive-stage-observed,396,1.3164572638066718,1.0301647809894634,-0.05432296639445289,0.2097384067425912
CV-GE-B8,2016-ILH1,At-flowering-observed,212,1.9204599193285552,1.4763473507877585,-0.08139856955994862,0.22938770387922636
CV-GE-B8,2016-ILH1,Full-season-nonleaky,212,1.8407121133059443,1.3973108733062536,0.006547662470780424,0.18776349242044646
CV-GE-B8,2016-ILH1,Pre-flowering-observed,212,1.933032616785248,1.4827784659359073,-0.09560412706397092,0.22951993144882846
CV-GE-B8,2016-ILH1,Pre-season-G-only,212,2.1191713360433613,1.683507292194094,-0.3167624625263583,0.10304180613037177
CV-GE-B8,2016-ILH1,Pre-season-location-history,212,1.810290442335539,1.3868999367696726,0.0391141182835657,0.2456715189957263
CV-GE-B8,2016-ILH1,Reproductive-stage-observed,212,1.944868001359393,1.4980703878161223,-0.1090613158344802,0.2577844114751004
CV-GE-B8,2016-INH1,At-flowering-observed,235,2.0581492000281467,1.6031847309367366,-0.21078834200771457,0.40190445192580687
CV-GE-B8,2016-INH1,Full-season-nonleaky,235,2.397826926799369,1.9023780987532155,-0.64342612792325,0.39613287498654487
CV-GE-B8,2016-INH1,Pre-flowering-observed,235,2.066983882795123,1.6130845979532455,-0.2212053607431228,0.3973721681969323
CV-GE-B8,2016-INH1,Pre-season-G-only,235,2.2271835508659996,1.7647656309602713,-0.4178377731529963,0.22696501488623816
CV-GE-B8,2016-INH1,Pre-season-location-history,235,4.480647839877535,4.137288454976162,-4.738470384144199,0.3928236075373323
CV-GE-B8,2016-INH1,Reproductive-stage-observed,235,2.345978109432342,1.853475703412295,-0.5731220999101665,0.40161757318957564
CV-GE-B8,2016-MIH1,At-flowering-observed,234,2.1839417465054263,1.750565633582807,-0.15557472701776343,0.04252780473340106
CV-GE-B8,2016-MIH1,Full-season-nonleaky,234,2.5675454103021695,2.1927256296979545,-0.5971738896457865,0.033328617973834955
CV-GE-B8,2016-MIH1,Pre-flowering-observed,234,2.5707696558564717,2.185169801422591,-0.6011877732552842,0.041708749356374045
CV-GE-B8,2016-MIH1,Pre-season-G-only,234,2.0547847995008164,1.5776247886880892,-0.0229363786250687,0.10754116982641572
CV-GE-B8,2016-MIH1,Pre-season-location-history,234,2.107173531725265,1.6947792882192412,-0.07576284385340415,0.12469075497965086
CV-GE-B8,2016-MIH1,Reproductive-stage-observed,234,2.19587210772493,1.7544575474539417,-0.16823447852508822,-0.0016467689555323276
CV-GE-B8,2016-MNH1,At-flowering-observed,232,1.9100185570368948,1.561500215189402,-0.6971701274810786,0.037529485419959936
CV-GE-B8,2016-MNH1,Full-season-nonleaky,232,2.1092803551046972,1.7322476273869025,-1.0697544321291748,-0.029702584960654196
CV-GE-B8,2016-MNH1,Pre-flowering-observed,232,2.39756572414443,2.0242542966240853,-1.6741837662896115,0.018573439579499376
CV-GE-B8,2016-MNH1,Pre-season-G-only,232,1.678380415370359,1.35937167036668,-0.3104818546770214,0.1544535747653774
CV-GE-B8,2016-MNH1,Pre-season-location-history,232,1.8686562674763976,1.5268424476493434,-0.6244601020921345,0.04726257972075818
CV-GE-B8,2016-MNH1,Reproductive-stage-observed,232,2.066500262202338,1.698869576282251,-0.9866489634616646,0.007240919124807262
CV-GE-B8,2016-NEH1,At-flowering-observed,231,3.029609428646376,2.5970595655590247,-1.968339424351559,0.2446001098936734
CV-GE-B8,2016-NEH1,Full-season-nonleaky,231,2.3268504871881195,1.8781892591494802,-0.7509640507552895,0.3461505546335071
CV-GE-B8,2016-NEH1,Pre-flowering-observed,231,2.905670344137319,2.465862582762507,-1.730441993520508,0.2589930981478093
CV-GE-B8,2016-NEH1,Pre-season-G-only,231,2.7227296062379263,2.255106749448614,-1.3974485750561798,0.0655703215974316
CV-GE-B8,2016-NEH1,Pre-season-location-history,231,3.0935844489191324,2.6568598454982197,-2.0950254511177686,0.2357591801804443
CV-GE-B8,2016-NEH1,Reproductive-stage-observed,231,2.204274947351272,1.7623809001895374,-0.571345920073683,0.3550871041335822
