accession_id,protocol,fold,specification,x15,y_true,y_pred,abs_error,outside_calibration_range,lower_80,upper_80,half_width_80,covered_80,lower_90,upper_90,half_width_90,covered_90,lower_95,upper_95,half_width_95,covered_95,abstain,acquisition_score,strategy,budget
7419,B,3,X15,4.2727272727272725,10.727272727272728,9.01478600747357,1.7124867197991591,False,8.687906542969667,9.341665471977471,0.3268794645039018,False,8.097508633917213,9.932063381029923,0.9172773735563556,False,7.001283541279836,11.028288473667304,2.0135024661937333,True,False,0.8964912280701754,balanced,10
7520,B,0,X15,3.8333333333333335,13.375,8.411780015977053,4.963219984022947,False,8.061819809721584,8.761740222232522,0.3499602062554686,False,7.494502642420697,9.329057389533409,0.9172773735563556,False,6.699293296177894,10.124266735776212,1.7124867197991591,False,False,0.8947368421052632,balanced,10
6987,B,3,X15,3.1666666666666665,6.666666666666667,6.719605221238213,0.0529385545715461,False,6.392725756734311,7.046484685742115,0.3268794645039018,True,5.802327847681857,7.636882594794569,0.9172773735563556,True,4.70610275504448,8.733107687431946,2.0135024661937333,True,False,0.8894736842105264,balanced,10
7378,B,3,X15,2.9166666666666665,3.8333333333333335,6.200831481883647,2.3674981485503133,False,5.873952017379745,6.527710946387549,0.3268794645039018,False,5.283554108327291,7.118108855440003,0.9172773735563556,False,4.1873290156899134,8.21433394807738,2.0135024661937333,False,False,0.8877192982456141,balanced,10
7344,B,3,X15,2.333333333333333,5.833333333333333,4.990359423389657,0.8429739099436757,False,4.663479958885755,5.317238887893559,0.3268794645039018,False,4.073082049833301,5.907636796946013,0.9172773735563556,True,2.976856957195924,7.003861889583391,2.0135024661937333,True,False,0.8842105263157896,balanced,10
6945,B,3,X15,1.8695652173913044,2.5217391304347827,4.027996544586983,1.5062574141522007,False,3.7011170800830815,4.354876009090885,0.3268794645039018,False,3.110719171030628,4.945273918143339,0.9172773735563556,False,2.01449407839325,6.041499010780717,2.0135024661937333,True,False,0.880701754385965,balanced,10
7337,B,3,X15,1.8333333333333333,6.5,3.9528119446805214,2.5471880553194777,False,3.625932480176621,4.279691409184424,0.3268794645039018,False,3.035534571124167,4.870089318236878,0.9172773735563556,False,1.939309478486789,5.966314410874256,2.0135024661937333,False,False,0.8771929824561404,balanced,10
7217,B,1,X15,1.6666666666666667,2.9166666666666665,3.9089994826987695,0.992332816032103,False,3.55631414790927,4.261684817488269,0.3526853347894995,False,2.991722109142414,4.8262768562551255,0.9172773735563556,False,1.895497016505036,5.922501948892503,2.0135024661937333,True,False,0.8754385964912281,balanced,10
7419,A,3,X15,6.583333333333333,16.833333333333332,13.809512992417297,3.023820340916036,True,13.589047602998296,14.029978381836298,0.2204653894190018,False,12.988644612483924,14.63038137235067,0.8208683799333731,False,12.514859476363895,15.104166508470698,1.2946535160534012,False,True,13.809512992417297,predicted_response,20
7416,B,1,X15,4.75,7.75,10.929653594173407,3.1796535941734074,True,10.576968259383907,11.282338928962908,0.3526853347894995,False,10.012376220617051,11.846930967729763,0.9172773735563556,False,8.916151127979674,12.94315606036714,2.0135024661937333,False,True,10.929653594173407,predicted_response,20
7207,B,0,X15,4.5,7.333333333333333,9.85236854840159,2.519035215068256,True,9.50240834214612,10.202328754657058,0.3499602062554686,False,8.935091174845233,10.769645921957943,0.9172773735563556,False,8.13988182860243,11.564855268200748,1.7124867197991591,False,True,9.85236854840159,predicted_response,20
7419,B,3,X15,4.2727272727272725,10.727272727272728,9.01478600747357,1.7124867197991591,False,8.687906542969667,9.341665471977471,0.3268794645039018,False,8.097508633917213,9.932063381029923,0.9172773735563556,False,7.001283541279836,11.028288473667304,2.0135024661937333,True,False,9.01478600747357,predicted_response,20
7520,B,0,X15,3.8333333333333335,13.375,8.411780015977053,4.963219984022947,False,8.061819809721584,8.761740222232522,0.3499602062554686,False,7.494502642420697,9.329057389533409,0.9172773735563556,False,6.699293296177894,10.124266735776212,1.7124867197991591,False,False,8.411780015977053,predicted_response,20
9764,B,2,X15,3.6666666666666665,7.0,8.263737597562974,1.263737597562974,False,7.911052262773475,8.616422932352474,0.3526853347894995,False,7.420763687619298,9.106711507506647,0.8429739099436757,False,6.168466700094862,10.359008495031087,2.0952708974681125,True,False,8.263737597562974,predicted_response,20
6931,A,4,X15,3.25,8.416666666666666,7.122013150613265,1.2946535160534012,True,6.9349898903367,7.30903641088983,0.1870232602765645,False,6.604641611953975,7.639384689272555,0.5173715386592899,False,6.116333499596674,8.127692801629856,1.0056796510165902,False,True,7.122013150613265,predicted_response,20
6987,B,3,X15,3.1666666666666665,6.666666666666667,6.719605221238213,0.0529385545715461,False,6.392725756734311,7.046484685742115,0.3268794645039018,True,5.802327847681857,7.636882594794569,0.9172773735563556,True,4.70610275504448,8.733107687431946,2.0135024661937333,True,False,6.719605221238213,predicted_response,20
7378,B,3,X15,2.9166666666666665,3.8333333333333335,6.200831481883647,2.3674981485503133,False,5.873952017379745,6.527710946387549,0.3268794645039018,False,5.283554108327291,7.118108855440003,0.9172773735563556,False,4.1873290156899134,8.21433394807738,2.0135024661937333,False,False,6.200831481883647,predicted_response,20
6931,B,4,X15,2.6666666666666665,7.875,5.861497533806267,2.0135024661937333,False,5.511537327550798,6.211457740061736,0.3499602062554686,False,5.018523623862591,6.704471443749942,0.8429739099436757,False,3.766226636338154,7.956768431274379,2.0952708974681125,True,False,5.861497533806267,predicted_response,20
7344,B,3,X15,2.333333333333333,5.833333333333333,4.990359423389657,0.8429739099436757,False,4.663479958885755,5.317238887893559,0.3268794645039018,False,4.073082049833301,5.907636796946013,0.9172773735563556,True,2.976856957195924,7.003861889583391,2.0135024661937333,True,False,4.990359423389657,predicted_response,20
7316,B,2,X15,2.083333333333333,3.8333333333333335,4.750610706889689,0.9172773735563556,False,4.39792537210019,5.103296041679188,0.3526853347894995,False,3.907636796946013,5.593584616833365,0.8429739099436757,False,2.6553398094215765,6.8458816043578015,2.0952708974681125,True,False,4.750610706889689,predicted_response,20
6945,B,3,X15,1.8695652173913044,2.5217391304347827,4.027996544586983,1.5062574141522007,False,3.7011170800830815,4.354876009090885,0.3268794645039018,False,3.110719171030628,4.945273918143339,0.9172773735563556,False,2.01449407839325,6.041499010780717,2.0135024661937333,True,False,4.027996544586983,predicted_response,20
7344,A,3,X15,1.8571428571428568,7.0,4.002218967476195,2.997781032523805,False,3.781753578057194,4.222684356895197,0.2204653894190018,False,3.181350587542822,4.823087347409569,0.8208683799333731,False,2.707565451422794,5.296872483529596,1.2946535160534012,False,False,4.002218967476195,predicted_response,20
7337,B,3,X15,1.8333333333333333,6.5,3.9528119446805214,2.5471880553194777,False,3.625932480176621,4.279691409184424,0.3268794645039018,False,3.035534571124167,4.870089318236878,0.9172773735563556,False,1.939309478486789,5.966314410874256,2.0135024661937333,False,False,3.9528119446805214,predicted_response,20
7217,B,1,X15,1.6666666666666667,2.9166666666666665,3.9089994826987695,0.992332816032103,False,3.55631414790927,4.261684817488269,0.3526853347894995,False,2.991722109142414,4.8262768562551255,0.9172773735563556,False,1.895497016505036,5.922501948892503,2.0135024661937333,True,False,3.9089994826987695,predicted_response,20
9762,A,2,X15,1.6,4.1,3.678182498157845,0.4218175018421548,False,3.51405159633468,3.8423133999810095,0.1641309018231647,False,3.107314118224472,4.249050878091218,0.5708683799333731,True,1.8614760377466468,5.494888958569042,1.816706460411198,True,False,3.678182498157845,predicted_response,20
7077,A,3,X15,1.5833333333333333,2.9166666666666665,3.4340382053259564,0.5173715386592899,False,3.2135728159069545,3.6545035947449582,0.2204653894190018,False,2.6131698253925832,4.254906585259329,0.8208683799333731,True,2.139384689272555,4.728691721379358,1.2946535160534012,True,False,3.4340382053259564,predicted_response,20
9762,B,2,X15,1.3333333333333333,4.333333333333333,3.086497969202344,1.2468353641309888,False,2.733812634412845,3.439183303991844,0.3526853347894995,False,2.2435240592586685,3.92947187914602,0.8429739099436757,False,0.9912270717342316,5.181768866670456,2.0952708974681125,True,False,3.086497969202344,predicted_response,20
6984,B,0,X15,1.1666666666666667,2.9166666666666665,2.6494258862788964,0.2672407803877701,False,2.299465680023428,2.999386092534365,0.3499602062554686,True,1.732148512722541,3.566703259835252,0.9172773735563556,True,0.9369391664797372,4.361912606078056,1.7124867197991591,True,False,2.6494258862788964,predicted_response,20
7416,B,1,X15,4.75,7.75,10.929653594173407,3.1796535941734074,True,10.576968259383907,11.282338928962908,0.3526853347894995,False,10.012376220617051,11.846930967729763,0.9172773735563556,False,8.916151127979674,12.94315606036714,2.0135024661937333,False,True,0.9172773735563556,uncertainty,20
7207,B,0,X15,4.5,7.333333333333333,9.85236854840159,2.519035215068256,True,9.50240834214612,10.202328754657058,0.3499602062554686,False,8.935091174845233,10.769645921957943,0.9172773735563556,False,8.13988182860243,11.564855268200748,1.7124867197991591,False,True,0.9172773735563556,uncertainty,20
7419,B,3,X15,4.2727272727272725,10.727272727272728,9.01478600747357,1.7124867197991591,False,8.687906542969667,9.341665471977471,0.3268794645039018,False,8.097508633917213,9.932063381029923,0.9172773735563556,False,7.001283541279836,11.028288473667304,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7520,B,0,X15,3.8333333333333335,13.375,8.411780015977053,4.963219984022947,False,8.061819809721584,8.761740222232522,0.3499602062554686,False,7.494502642420697,9.329057389533409,0.9172773735563556,False,6.699293296177894,10.124266735776212,1.7124867197991591,False,False,0.9172773735563556,uncertainty,20
6987,B,3,X15,3.1666666666666665,6.666666666666667,6.719605221238213,0.0529385545715461,False,6.392725756734311,7.046484685742115,0.3268794645039018,True,5.802327847681857,7.636882594794569,0.9172773735563556,True,4.70610275504448,8.733107687431946,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7378,B,3,X15,2.9166666666666665,3.8333333333333335,6.200831481883647,2.3674981485503133,False,5.873952017379745,6.527710946387549,0.3268794645039018,False,5.283554108327291,7.118108855440003,0.9172773735563556,False,4.1873290156899134,8.21433394807738,2.0135024661937333,False,False,0.9172773735563556,uncertainty,20
7344,B,3,X15,2.333333333333333,5.833333333333333,4.990359423389657,0.8429739099436757,False,4.663479958885755,5.317238887893559,0.3268794645039018,False,4.073082049833301,5.907636796946013,0.9172773735563556,True,2.976856957195924,7.003861889583391,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
6945,B,3,X15,1.8695652173913044,2.5217391304347827,4.027996544586983,1.5062574141522007,False,3.7011170800830815,4.354876009090885,0.3268794645039018,False,3.110719171030628,4.945273918143339,0.9172773735563556,False,2.01449407839325,6.041499010780717,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7337,B,3,X15,1.8333333333333333,6.5,3.9528119446805214,2.5471880553194777,False,3.625932480176621,4.279691409184424,0.3268794645039018,False,3.035534571124167,4.870089318236878,0.9172773735563556,False,1.939309478486789,5.966314410874256,2.0135024661937333,False,False,0.9172773735563556,uncertainty,20
7217,B,1,X15,1.6666666666666667,2.9166666666666665,3.9089994826987695,0.992332816032103,False,3.55631414790927,4.261684817488269,0.3526853347894995,False,2.991722109142414,4.8262768562551255,0.9172773735563556,False,1.895497016505036,5.922501948892503,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
6984,B,0,X15,1.1666666666666667,2.9166666666666665,2.6494258862788964,0.2672407803877701,False,2.299465680023428,2.999386092534365,0.3499602062554686,True,1.732148512722541,3.566703259835252,0.9172773735563556,True,0.9369391664797372,4.361912606078056,1.7124867197991591,True,False,0.9172773735563556,uncertainty,20
7130,B,3,X15,0.8333333333333334,1.6666666666666667,1.877716987262256,0.2110503205955889,False,1.550837522758354,2.2045964517661574,0.3268794645039018,True,0.9604396137059,2.7949943608186114,0.9172773735563556,True,-0.1357854789314776,3.8912194534559887,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7306,B,1,X15,0.75,1.0833333333333333,1.8217779900982023,0.738444656764869,False,1.4690926553087027,2.174463324887702,0.3526853347894995,False,0.9045006165418468,2.7390553636545576,0.9172773735563556,True,-0.191724476095531,3.835280456291936,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
6903,B,0,X15,0.6666666666666666,2.333333333333333,1.568984486960492,0.764348846372841,False,1.2190242807050236,1.9189446932159608,0.3499602062554686,False,0.6517071134041366,2.486261860516848,0.9172773735563556,True,-0.143502232838667,3.281471206759651,1.7124867197991591,True,False,0.9172773735563556,uncertainty,20
7177,B,0,X15,0.5,0.5833333333333334,1.2088373538543573,0.6255040205210239,False,0.8588771475988888,1.5587975601098258,0.3499602062554686,False,0.2915599802980018,2.126114727410713,0.9172773735563556,True,-0.5036493659448018,2.9213240736535164,1.7124867197991591,True,False,0.9172773735563556,uncertainty,20
7003,B,3,X15,0.5,1.4166666666666667,1.1860186681228329,0.2306479985438339,False,0.859139203618931,1.5128981326267348,0.3268794645039018,True,0.2687412945664773,2.1032960416791884,0.9172773735563556,True,-0.8274837980709004,3.199521134316566,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7282,B,3,X15,0.5,0.8333333333333334,1.1860186681228329,0.3526853347894995,False,0.859139203618931,1.5128981326267348,0.3268794645039018,False,0.2687412945664773,2.1032960416791884,0.9172773735563556,True,-0.8274837980709004,3.199521134316566,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7102,B,3,X15,0.4166666666666667,1.5,1.013094088337977,0.4869059116620229,False,0.6862146238340753,1.339973552841879,0.3268794645039018,False,0.0958167147816215,1.9303714618943328,0.9172773735563556,True,-1.0004083778557562,3.0265965545317104,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7268,B,3,X15,0.4166666666666667,0.8333333333333334,1.013094088337977,0.1797607550046437,False,0.6862146238340753,1.339973552841879,0.3268794645039018,True,0.0958167147816215,1.9303714618943328,0.9172773735563556,True,-1.0004083778557562,3.0265965545317104,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
8312,B,3,X15,0.4166666666666667,0.75,1.013094088337977,0.2630940883379771,False,0.6862146238340753,1.339973552841879,0.3268794645039018,True,0.0958167147816215,1.9303714618943328,0.9172773735563556,True,-1.0004083778557562,3.0265965545317104,2.0135024661937333,True,False,0.9172773735563556,uncertainty,20
7416,B,1,X15,4.75,7.75,10.929653594173407,3.1796535941734074,True,10.576968259383907,11.282338928962908,0.3526853347894995,False,10.012376220617051,11.846930967729763,0.9172773735563556,False,8.916151127979674,12.94315606036714,2.0135024661937333,False,True,0.9,balanced,20
7207,B,0,X15,4.5,7.333333333333333,9.85236854840159,2.519035215068256,True,9.50240834214612,10.202328754657058,0.3499602062554686,False,8.935091174845233,10.769645921957943,0.9172773735563556,False,8.13988182860243,11.564855268200748,1.7124867197991591,False,True,0.8982456140350877,balanced,20
7419,B,3,X15,4.2727272727272725,10.727272727272728,9.01478600747357,1.7124867197991591,False,8.687906542969667,9.341665471977471,0.3268794645039018,False,8.097508633917213,9.932063381029923,0.9172773735563556,False,7.001283541279836,11.028288473667304,2.0135024661937333,True,False,0.8964912280701754,balanced,20
7520,B,0,X15,3.8333333333333335,13.375,8.411780015977053,4.963219984022947,False,8.061819809721584,8.761740222232522,0.3499602062554686,False,7.494502642420697,9.329057389533409,0.9172773735563556,False,6.699293296177894,10.124266735776212,1.7124867197991591,False,False,0.8947368421052632,balanced,20
6987,B,3,X15,3.1666666666666665,6.666666666666667,6.719605221238213,0.0529385545715461,False,6.392725756734311,7.046484685742115,0.3268794645039018,True,5.802327847681857,7.636882594794569,0.9172773735563556,True,4.70610275504448,8.733107687431946,2.0135024661937333,True,False,0.8894736842105264,balanced,20
7378,B,3,X15,2.9166666666666665,3.8333333333333335,6.200831481883647,2.3674981485503133,False,5.873952017379745,6.527710946387549,0.3268794645039018,False,5.283554108327291,7.118108855440003,0.9172773735563556,False,4.1873290156899134,8.21433394807738,2.0135024661937333,False,False,0.8877192982456141,balanced,20
7344,B,3,X15,2.333333333333333,5.833333333333333,4.990359423389657,0.8429739099436757,False,4.663479958885755,5.317238887893559,0.3268794645039018,False,4.073082049833301,5.907636796946013,0.9172773735563556,True,2.976856957195924,7.003861889583391,2.0135024661937333,True,False,0.8842105263157896,balanced,20
6945,B,3,X15,1.8695652173913044,2.5217391304347827,4.027996544586983,1.5062574141522007,False,3.7011170800830815,4.354876009090885,0.3268794645039018,False,3.110719171030628,4.945273918143339,0.9172773735563556,False,2.01449407839325,6.041499010780717,2.0135024661937333,True,False,0.880701754385965,balanced,20
7337,B,3,X15,1.8333333333333333,6.5,3.9528119446805214,2.5471880553194777,False,3.625932480176621,4.279691409184424,0.3268794645039018,False,3.035534571124167,4.870089318236878,0.9172773735563556,False,1.939309478486789,5.966314410874256,2.0135024661937333,False,False,0.8771929824561404,balanced,20
7217,B,1,X15,1.6666666666666667,2.9166666666666665,3.9089994826987695,0.992332816032103,False,3.55631414790927,4.261684817488269,0.3526853347894995,False,2.991722109142414,4.8262768562551255,0.9172773735563556,False,1.895497016505036,5.922501948892503,2.0135024661937333,True,False,0.8754385964912281,balanced,20
6984,B,0,X15,1.1666666666666667,2.9166666666666665,2.6494258862788964,0.2672407803877701,False,2.299465680023428,2.999386092534365,0.3499602062554686,True,1.732148512722541,3.566703259835252,0.9172773735563556,True,0.9369391664797372,4.361912606078056,1.7124867197991591,True,False,0.868421052631579,balanced,20
