regime,environment,test_year,model,n,rmse,mae,r2,correlation
FORWARD-YEAR-B10,2018-TXH1-Early,2018,G+E_T0,404,1.303050470437307,1.0097444402930733,-0.14844859106321562,-0.009859652360515624
FORWARD-YEAR-B10,2018-TXH1-Early,2018,G+E_T1,404,1.2734691004626122,0.977784677440671,-0.09689714959427942,-0.004233993478271105
FORWARD-YEAR-B10,2018-TXH1-Early,2018,G+E_T2,404,1.2962480885262202,1.0032364115851575,-0.1364892772547479,-0.003242812596922945
FORWARD-YEAR-B10,2018-TXH1-Late,2018,G,434,2.7397912984902844,2.4960047933427805,-4.659582099246942,0.08180011011126265
FORWARD-YEAR-B10,2018-TXH1-Late,2018,G+E_T0,434,2.776084364371337,2.5380946339555597,-4.8105162533648365,0.09953133391234895
FORWARD-YEAR-B10,2018-TXH1-Late,2018,G+E_T1,434,2.147117733363679,1.867649765668822,-2.475850733778127,0.09821340898933147
FORWARD-YEAR-B10,2018-TXH1-Late,2018,G+E_T2,434,2.36352128280988,2.099485896612507,-3.2118067369160253,0.10306857138438588
FORWARD-YEAR-B10,2018-TXH2,2018,G,443,1.6995795488393544,1.3252190807817514,-0.20349255164911906,-0.07282409561735999
FORWARD-YEAR-B10,2018-TXH2,2018,G+E_T0,443,1.810070665058087,1.4505626155976052,-0.3650591605519682,-0.07207057832228876
FORWARD-YEAR-B10,2018-TXH2,2018,G+E_T1,443,1.6866794440314692,1.3301179512634094,-0.1852924495686219,-0.06811275397747275
FORWARD-YEAR-B10,2018-TXH2,2018,G+E_T2,443,1.7245022800242074,1.3661404810514863,-0.23904751062187546,-0.06966167522485961
FORWARD-YEAR-B10,2018-WIH1,2018,G,401,3.4146070988858286,3.0161422185569897,-2.584482320962922,-0.014124394201943244
FORWARD-YEAR-B10,2018-WIH1,2018,G+E_T0,401,2.793523986912022,2.3766389284637266,-1.3991078658592921,-0.04592940496304233
FORWARD-YEAR-B10,2018-WIH1,2018,G+E_T1,401,3.1364934224842855,2.7261868444669464,-2.0243616834568274,-0.046543269431805825
FORWARD-YEAR-B10,2018-WIH1,2018,G+E_T2,401,3.0246852376258144,2.6126812409094793,-1.8125829413019945,-0.05241406915146901
FORWARD-YEAR-B10,2018-WIH2,2018,G,815,1.9004656442121384,1.4383674653463667,-0.07967842850964857,0.16261401192996777
FORWARD-YEAR-B10,2018-WIH2,2018,G+E_T0,815,1.8456097216163108,1.4359677742369692,-0.01824929172279055,0.13828134706668327
FORWARD-YEAR-B10,2018-WIH2,2018,G+E_T1,815,1.9183033242333325,1.451410634705555,-0.10004116458466839,0.14576598333641
FORWARD-YEAR-B10,2018-WIH2,2018,G+E_T2,815,2.441264470361867,1.9346759613034665,-0.7815747114814717,0.1395947831295248
FORWARD-YEAR-B10,2019-DEH1,2019,G,814,2.846214745030108,2.403230831809998,-1.312320583621879,0.024907166271690748
FORWARD-YEAR-B10,2019-DEH1,2019,G+E_T0,814,3.121972396877529,2.67395032166516,-1.7820878175925396,0.05124590035178349
FORWARD-YEAR-B10,2019-DEH1,2019,G+E_T1,814,2.9422787718463326,2.4962220635933856,-1.47104328831429,0.056808727698955716
FORWARD-YEAR-B10,2019-DEH1,2019,G+E_T2,814,2.9442111822963195,2.497494685852588,-1.4742901852350485,0.03098077882436555
FORWARD-YEAR-B10,2019-GAH2,2019,G,390,3.666724278762207,3.3642350795048763,-5.339061637497453,-0.09755199770370326
FORWARD-YEAR-B10,2019-GAH2,2019,G+E_T0,390,4.236618726292357,3.965229275308584,-7.462666556521624,-0.1016129088155158
FORWARD-YEAR-B10,2019-GAH2,2019,G+E_T1,390,4.063137283170443,3.782462277168786,-6.783796242670687,-0.10667456725860922
FORWARD-YEAR-B10,2019-GAH2,2019,G+E_T2,390,4.275955813851552,4.0083583203066455,-7.620548184723612,-0.07806741920353955
FORWARD-YEAR-B10,2019-IAH4,2019,G,1140,3.1186124800936623,2.863589119712742,-4.719422119919847,0.018986197632444274
FORWARD-YEAR-B10,2019-IAH4,2019,G+E_T0,1140,2.512256946332394,2.234392312773601,-2.711568131180041,0.04853503081818929
FORWARD-YEAR-B10,2019-IAH4,2019,G+E_T1,1140,2.4524546288050044,2.173192222298005,-2.5369692873837,0.0515925516625326
FORWARD-YEAR-B10,2019-IAH4,2019,G+E_T2,1140,1.9425777425969506,1.6520127737387533,-1.219147362368334,0.03883316001373464
FORWARD-YEAR-B10,2019-ILH1,2019,G,448,4.908091264611191,4.628031862384352,-7.44925914204355,0.2329450415011118
FORWARD-YEAR-B10,2019-ILH1,2019,G+E_T0,448,3.5418504839609724,3.1878226015009,-3.4000115716065924,0.2367764537121225
FORWARD-YEAR-B10,2019-ILH1,2019,G+E_T1,448,4.091826197513018,3.7683197948259735,-4.87256358721377,0.24019708394940983
FORWARD-YEAR-B10,2019-ILH1,2019,G+E_T2,448,2.014335209935032,1.643862474390748,-0.4231702580403214,0.23212933642535918
FORWARD-YEAR-B10,2019-INH1,2019,G,440,5.601632406764855,5.383317641423723,-11.979992042008545,0.09918521347609861
FORWARD-YEAR-B10,2019-INH1,2019,G+E_T0,440,5.099962063520653,4.863761425747327,-9.7591783209317,0.12550116736091704
FORWARD-YEAR-B10,2019-INH1,2019,G+E_T1,440,4.792620859562425,4.542158967443703,-8.50148225650127,0.12938987174975639
FORWARD-YEAR-B10,2019-INH1,2019,G+E_T2,440,4.5273773690947,4.2620081139325094,-7.4788822797111045,0.12238287511368094
FORWARD-YEAR-B10,2019-MIH1,2019,G,454,2.2391492647518194,1.8559252431762117,-0.6040160278455267,0.08916629558183418
FORWARD-YEAR-B10,2019-MIH1,2019,G+E_T0,454,1.7777805126337893,1.4291888606028649,-0.011111141177506445,0.09884801417057415
FORWARD-YEAR-B10,2019-MIH1,2019,G+E_T1,454,1.8323306878091004,1.479711293597238,-0.0741138673651891,0.09665872903490957
FORWARD-YEAR-B10,2019-MIH1,2019,G+E_T2,454,1.7683684620361282,1.41715290779367,-0.0004332905099220241,0.1088958996942165
FORWARD-YEAR-B10,2019-MNH1,2019,G,1001,1.825651807349867,1.4195654539383862,0.003483092551275324,0.18029760570374576
FORWARD-YEAR-B10,2019-MNH1,2019,G+E_T0,1001,1.8268862259664225,1.4113895784132522,0.0021350426206165896,0.08253568580432576
FORWARD-YEAR-B10,2019-MNH1,2019,G+E_T1,1001,1.8276484482409656,1.4153744411853353,0.0013022008637281202,0.08689229506803764
FORWARD-YEAR-B10,2019-MNH1,2019,G+E_T2,1001,1.8394912538413413,1.4356490621102944,-0.011682466369071998,0.11621129706474596
FORWARD-YEAR-B10,2019-MOH1,2019,G,515,2.378166629099725,2.0340039292754613,-0.7129818051283474,-0.1591037491066876
FORWARD-YEAR-B10,2019-MOH1,2019,G+E_T0,515,1.913854671018807,1.4842159015325809,-0.10939473761693219,-0.12000289620064125
FORWARD-YEAR-B10,2019-MOH1,2019,G+E_T1,515,1.875877103588236,1.468318059393715,-0.06580303770879148,-0.12115200271925554
FORWARD-YEAR-B10,2019-MOH1,2019,G+E_T2,515,1.869275974611832,1.4707741395329177,-0.058315207627976484,-0.11269112602420525
FORWARD-YEAR-B10,2019-NEH1,2019,G,308,3.3265830806333248,2.8633372250567932,-1.327722334429918,0.12286112644296614
FORWARD-YEAR-B10,2019-NEH1,2019,G+E_T0,308,2.6130235014839025,2.174701519625043,-0.43622028571362814,0.13749939957022153
FORWARD-YEAR-B10,2019-NEH1,2019,G+E_T1,308,2.6924369043472365,2.254281826606525,-0.5248442777393318,0.14257932497984502
FORWARD-YEAR-B10,2019-NEH1,2019,G+E_T2,308,2.303607580734301,1.8302928037410688,-0.11622417225090009,0.14374452322607553
FORWARD-YEAR-B10,2019-NEH2,2019,G,170,3.0881560373761663,2.7931001863367784,-3.2664320898511727,0.32695262568577427
FORWARD-YEAR-B10,2019-NEH2,2019,G+E_T0,170,2.2509564231520964,1.926507032294963,-1.2667339009609742,0.30231983602340584
FORWARD-YEAR-B10,2019-NEH2,2019,G+E_T1,170,2.291445775408191,1.96490922502783,-1.349013616092138,0.2998784676839251
FORWARD-YEAR-B10,2019-NEH2,2019,G+E_T2,170,1.761918220787865,1.4323429808143795,-0.3887940865948134,0.2874418418853679
FORWARD-YEAR-B10,2019-NEH2L,2019,G,174,2.3957281398392594,1.9236665046915613,-0.2251994818912435,0.14463594296323778
FORWARD-YEAR-B10,2019-NEH2L,2019,G+E_T0,174,2.3547453193097225,1.8859488916902112,-0.1836399663244821,0.1336148261248466
FORWARD-YEAR-B10,2019-NEH2L,2019,G+E_T1,174,2.160189166589839,1.6997897586330524,0.003871642004190212,0.12819423345942096
FORWARD-YEAR-B10,2019-NEH2L,2019,G+E_T2,174,2.1511759277460416,1.669028196301748,0.012166852621154245,0.13469064310082648
FORWARD-YEAR-B10,2019-NYH1,2019,G,201,1.7190650325131043,1.4148528944812242,-0.4733355561085022,0.23262870546754652
FORWARD-YEAR-B10,2019-NYH1,2019,G+E_T0,201,1.8401167472442828,1.5304775560781367,-0.6881374826492466,0.23363554790148594
FORWARD-YEAR-B10,2019-NYH1,2019,G+E_T1,201,1.8472918698636405,1.5406288118612936,-0.7013281768000139,0.2295198073251459
FORWARD-YEAR-B10,2019-NYH1,2019,G+E_T2,201,1.7143419101473558,1.4074554206950791,-0.46525071414036345,0.23935779966115472
FORWARD-YEAR-B10,2019-NYH2,2019,G,402,4.332003765405496,3.9914865345837445,-4.736295099458834,0.0619262354002176
FORWARD-YEAR-B10,2019-NYH2,2019,G+E_T0,402,4.002985348248557,3.6504829728481143,-3.8980344491363823,0.05720606801645649
FORWARD-YEAR-B10,2019-NYH2,2019,G+E_T1,402,4.167577456916778,3.822583291694416,-4.309103534017863,0.06202835923034711
FORWARD-YEAR-B10,2019-NYH2,2019,G+E_T2,402,3.6724281839131643,3.3048745718462897,-3.122498038916728,0.06431720264555947
FORWARD-YEAR-B10,2019-NYH3,2019,G,573,4.205859223021443,3.7504767089383275,-3.0956923881610656,0.05840771810154627
FORWARD-YEAR-B10,2019-NYH3,2019,G+E_T0,573,3.710554384848966,3.2324688727814106,-2.187832321018665,0.06063776964045495
FORWARD-YEAR-B10,2019-NYH3,2019,G+E_T1,573,3.872854669476459,3.402732629751235,-2.472803954038772,0.06702451520158254
FORWARD-YEAR-B10,2019-NYH3,2019,G+E_T2,573,3.5000959777599716,3.017432111873842,-1.8364672523559245,0.06124484641525543
FORWARD-YEAR-B10,2019-OHH1,2019,G,367,3.2339020887199665,2.952451259668772,-2.698183915182497,0.11237408962034477
FORWARD-YEAR-B10,2019-OHH1,2019,G+E_T0,367,3.6941373892346254,3.4291599828017594,-3.825705986167968,0.11149501784755698
FORWARD-YEAR-B10,2019-OHH1,2019,G+E_T1,367,3.5002103583984696,3.2288555153725325,-3.332345292600757,0.11149251127899466
FORWARD-YEAR-B10,2019-OHH1,2019,G+E_T2,367,3.358957280691105,3.0794540054479054,-2.9897320792362527,0.09543338262607265
FORWARD-YEAR-B10,2019-SCH1,2019,G,365,5.40212671346805,5.307995357643352,-29.466400432603916,0.05034066584717738
FORWARD-YEAR-B10,2019-SCH1,2019,G+E_T0,365,4.877768367198328,4.775839201129563,-23.838991450832008,0.10046244262463093
FORWARD-YEAR-B10,2019-SCH1,2019,G+E_T1,365,5.108361435192209,5.0110921119003455,-26.24299478977301,0.09464494423179391
FORWARD-YEAR-B10,2019-SCH1,2019,G+E_T2,365,4.912411816538171,4.810944440004861,-24.193073103666066,0.09940591433632003
FORWARD-YEAR-B10,2019-TXH1,2019,G,571,1.7909851041545017,1.3342312844443511,-0.03886022317623006,-0.027009178902710113
FORWARD-YEAR-B10,2019-TXH1,2019,G+E_T0,571,1.811233111499727,1.4061710661725286,-0.062482702530030965,-0.004125797368969048
FORWARD-YEAR-B10,2019-TXH1,2019,G+E_T1,571,1.7847956594670586,1.3588859298129485,-0.031692260418025864,-0.004024299770791533
FORWARD-YEAR-B10,2019-TXH1,2019,G+E_T2,571,1.7857846148922651,1.3603071515334775,-0.03283589871205628,0.004046132551581987
FORWARD-YEAR-B10,2019-TXH2,2019,G,438,1.4722329696325176,1.1937470726056185,-0.06699362727328428,-0.0353755963230239
FORWARD-YEAR-B10,2019-TXH2,2019,G+E_T0,438,1.5912166631177433,1.2822715701392926,-0.2464285357866558,-0.0004447466224402877
FORWARD-YEAR-B10,2019-TXH2,2019,G+E_T1,438,1.5224515467887416,1.232313108280174,-0.14102643626662448,-0.0037000885858978734
FORWARD-YEAR-B10,2019-TXH2,2019,G+E_T2,438,1.527608054019122,1.2333980534854532,-0.14876878455471365,0.003875398952988884
FORWARD-YEAR-B10,2019-TXH3,2019,G,445,1.5750934037852664,1.2406886055949236,-0.0623907390195344,-0.028985784947128963
FORWARD-YEAR-B10,2019-TXH3,2019,G+E_T0,445,1.6898383464667184,1.3493389724993257,-0.22281842207790348,0.002799131239890676
FORWARD-YEAR-B10,2019-TXH3,2019,G+E_T1,445,1.6237161896504662,1.2878035281473665,-0.1289946725742548,0.003737852305443317
FORWARD-YEAR-B10,2019-TXH3,2019,G+E_T2,445,1.6290930396496435,1.2906836617287574,-0.13648426466522823,0.007170594099777868
FORWARD-YEAR-B10,2019-WIH1,2019,G,580,4.0632786212642245,3.604094729741731,-2.39063944206742,0.05861424016338155
FORWARD-YEAR-B10,2019-WIH1,2019,G+E_T0,580,2.8647057156627533,2.4593747925608644,-0.6853435081866135,0.0616465663429999
FORWARD-YEAR-B10,2019-WIH1,2019,G+E_T1,580,2.88131109386779,2.4758772361383623,-0.7049384540112305,0.06311521970390822
FORWARD-YEAR-B10,2019-WIH1,2019,G+E_T2,580,2.8587984236419577,2.4527347108148403,-0.6784000017104512,0.06428719489288351
FORWARD-YEAR-B10,2019-WIH2,2019,G,1113,1.739957191733868,1.3756540436293336,-0.0895083173489879,0.2639216193215313
FORWARD-YEAR-B10,2019-WIH2,2019,G+E_T0,1113,2.3280684883056324,1.903703005915903,-0.9504953893853914,0.1948391821751722
FORWARD-YEAR-B10,2019-WIH2,2019,G+E_T1,1113,2.184347921156526,1.765771414650128,-0.7171057809648786,0.20239814267064637
FORWARD-YEAR-B10,2019-WIH2,2019,G+E_T2,1113,2.78647251482435,2.371725623209752,-1.7942351425043626,0.21614957641990218
FORWARD-YEAR-B10,2020-DEH1,2020,G,1143,1.750360124475468,1.3758636638983128,0.16548147845639938,0.48338100857841904
FORWARD-YEAR-B10,2020-DEH1,2020,G+E_T0,1143,2.070142066820055,1.58101772029465,-0.1672972417796572,0.47944526183881603
FORWARD-YEAR-B10,2020-DEH1,2020,G+E_T1,1143,2.256018215772571,1.740053123195747,-0.3863291717655355,0.48028977669981304
FORWARD-YEAR-B10,2020-DEH1,2020,G+E_T2,1143,2.0444582168018464,1.5598308662205917,-0.13851206274884453,0.47663029830737186
FORWARD-YEAR-B10,2020-INH1,2020,G,415,3.529322721630154,3.177590251255433,-3.635814727054317,0.08299425144015775
FORWARD-YEAR-B10,2020-INH1,2020,G+E_T0,415,3.8587905217957905,3.5294201132628116,-4.5417347242683155,0.10831624748620901
FORWARD-YEAR-B10,2020-INH1,2020,G+E_T1,415,3.808599019703593,3.4765154924602655,-4.398508993154379,0.10291249693723403
FORWARD-YEAR-B10,2020-INH1,2020,G+E_T2,415,3.8219674674258948,3.4905337488660155,-4.436473790807932,0.10983930629060677
FORWARD-YEAR-B10,2020-MIH1,2020,G,415,1.7508622956349056,1.4564705199611145,-0.9260283506245952,0.17428838632896126
FORWARD-YEAR-B10,2020-MIH1,2020,G+E_T0,415,2.278014855482395,1.98187283224071,-2.2604068620732622,0.20316639954425575
FORWARD-YEAR-B10,2020-MIH1,2020,G+E_T1,415,2.566167822638504,2.281427889106352,-3.1374123339394764,0.1984931089454939
FORWARD-YEAR-B10,2020-MIH1,2020,G+E_T2,415,2.5104630136691193,2.2230754532395687,-2.9597370707734973,0.2025791072164422
FORWARD-YEAR-B10,2020-MNH1,2020,G,392,2.063035843266991,1.7523233253561559,-0.968797285285167,0.08763146431410093
FORWARD-YEAR-B10,2020-MNH1,2020,G+E_T0,392,1.5393640244792615,1.222553027691335,-0.09615033346573809,0.020550083977331803
FORWARD-YEAR-B10,2020-MNH1,2020,G+E_T1,392,1.815841918745445,1.509618580686457,-0.5252587673125779,0.032515829396040426
FORWARD-YEAR-B10,2020-MNH1,2020,G+E_T2,392,1.4855418917856726,1.1554302143857689,-0.020839018811402488,0.03118873497135644
FORWARD-YEAR-B10,2020-NEH1,2020,G,246,1.8622322408011067,1.4045315963505252,-0.03915257330022737,0.28985258378249756
FORWARD-YEAR-B10,2020-NEH1,2020,G+E_T0,246,2.7156606556530067,2.1897723414809294,-1.2098491843255896,0.24747598177866303
FORWARD-YEAR-B10,2020-NEH1,2020,G+E_T1,246,2.8037495208421594,2.2828377046491934,-1.3555377004630293,0.25144334812755537
FORWARD-YEAR-B10,2020-NEH1,2020,G+E_T2,246,2.76573020153546,2.2439977498058306,-1.292087850581865,0.2557697321169191
FORWARD-YEAR-B10,2020-NEH2,2020,G,245,1.6283392200539046,1.3691307297327169,-0.9287007038951665,-0.05843381841455611
FORWARD-YEAR-B10,2020-NEH2,2020,G+E_T0,245,1.2669228396171612,0.9657755600307181,-0.1675497716629475,-0.07304045409993844
FORWARD-YEAR-B10,2020-NEH2,2020,G+E_T1,245,1.264325156954245,0.9698108403840776,-0.16276682139828735,-0.06779908115336054
FORWARD-YEAR-B10,2020-NEH2,2020,G+E_T2,245,1.4463691867595219,1.1817852188299596,-0.5217152549647786,-0.06303630236893835
FORWARD-YEAR-B10,2020-NYH1,2020,G,22,2.7963863232265167,2.1663805481783394,-1.444097726055905,-0.1364855190740975
FORWARD-YEAR-B10,2020-NYH1,2020,G+E_T0,22,2.8669141266459293,2.2409498221761215,-1.568937849281482,-0.021949566235591963
FORWARD-YEAR-B10,2020-NYH1,2020,G+E_T1,22,3.0264891588430753,2.4105239336761795,-1.8628755751489243,-0.024260392886504605
FORWARD-YEAR-B10,2020-NYH1,2020,G+E_T2,22,3.0477054195297337,2.4373661593578313,-1.9031548618417227,-0.017786571462031046
FORWARD-YEAR-B10,2020-NYH2,2020,G,386,2.402430884938175,1.8528837588146019,-0.2679988823353352,0.13602818452958262
FORWARD-YEAR-B10,2020-NYH2,2020,G+E_T0,386,2.611275650506712,2.0564010304805374,-0.49803687577250333,0.09873332835166207
FORWARD-YEAR-B10,2020-NYH2,2020,G+E_T1,386,2.727316403706774,2.1711601337092317,-0.6341356898048085,0.1039742708329763
FORWARD-YEAR-B10,2020-NYH2,2020,G+E_T2,386,2.7499481588027037,2.1937034148628567,-0.661368911376607,0.10303950571381584
FORWARD-YEAR-B10,2020-NYH3,2020,G,379,2.5809256416292476,1.951965848567535,-0.3435894722338573,-0.01629174264807625
FORWARD-YEAR-B10,2020-NYH3,2020,G+E_T0,379,2.6840789633258515,2.048885637627064,-0.4531357386328385,-0.020210439465978444
FORWARD-YEAR-B10,2020-NYH3,2020,G+E_T1,379,2.7880050700721983,2.14803075357084,-0.5678435579991623,-0.019246452264785746
FORWARD-YEAR-B10,2020-NYH3,2020,G+E_T2,379,2.829361683230751,2.189351706236777,-0.6147025942937556,-0.02131052497081683
FORWARD-YEAR-B10,2020-OHH1,2020,G,396,4.108388401657716,3.908299708179227,-9.522182716413228,0.1072019472413759
FORWARD-YEAR-B10,2020-OHH1,2020,G+E_T0,396,3.7754585362002078,3.560937680665121,-7.885917157163451,0.1232271056162944
FORWARD-YEAR-B10,2020-OHH1,2020,G+E_T1,396,3.8545839972087865,3.6440857892534457,-8.262279412434097,0.12342741442467331
FORWARD-YEAR-B10,2020-OHH1,2020,G+E_T2,396,2.79913725257643,2.5321260604699285,-3.884400176580378,0.11673976615817559
FORWARD-YEAR-B10,2020-SCH1,2020,G,398,4.2447286456397615,4.036424193977935,-10.340270202828439,-0.046047188253348546
FORWARD-YEAR-B10,2020-SCH1,2020,G+E_T0,398,2.540140294783995,2.2411398174887935,-3.0610556978194587,-0.042825098930317454
FORWARD-YEAR-B10,2020-SCH1,2020,G+E_T1,398,3.804391183079848,3.5769741874953667,-8.10948596836151,-0.03984266616977037
FORWARD-YEAR-B10,2020-SCH1,2020,G+E_T2,398,3.253450515930397,2.999067420345827,-5.66211230554095,-0.04568339998818382
FORWARD-YEAR-B10,2020-TXH1,2020,G,246,1.6245752468243968,1.2783849705724335,0.04055226516875676,0.23713062188408385
FORWARD-YEAR-B10,2020-TXH1,2020,G+E_T0,246,1.6275616246289981,1.2905537957243178,0.037021610652024806,0.2647756489628139
FORWARD-YEAR-B10,2020-TXH1,2020,G+E_T1,246,1.7264770480001257,1.3817550221260848,-0.08358572911874562,0.25466857441223806
FORWARD-YEAR-B10,2020-TXH1,2020,G+E_T2,246,1.6781326549110174,1.3365225239680982,-0.02375075556231976,0.26168911586569993
FORWARD-YEAR-B10,2020-TXH2,2020,G,245,2.203956358132741,1.8408616145603178,-0.991728573464034,0.1707926060552098
FORWARD-YEAR-B10,2020-TXH2,2020,G+E_T0,245,2.13110706257234,1.773126797286527,-0.8622359633542636,0.20525801162879778
FORWARD-YEAR-B10,2020-TXH2,2020,G+E_T1,245,1.9109131544585305,1.5491883650337923,-0.497290513054121,0.20101524931806722
FORWARD-YEAR-B10,2020-TXH2,2020,G+E_T2,245,1.9957864952913047,1.636969433970721,-0.6332487404899028,0.20222992763089453
FORWARD-YEAR-B10,2020-TXH3,2020,G,246,1.7503670867218082,1.4253665711797951,-0.8604571576520099,-0.09939738486027144
FORWARD-YEAR-B10,2020-TXH3,2020,G+E_T0,246,1.6611954084679492,1.3440817795830706,-0.6757253548691369,-0.1060700086836244
FORWARD-YEAR-B10,2020-TXH3,2020,G+E_T1,246,1.7617206961186607,1.4374767825467336,-0.8846708326017405,-0.10344799676045675
FORWARD-YEAR-B10,2020-TXH3,2020,G+E_T2,246,1.6435129288225543,1.3284614315648846,-0.6402409357905134,-0.10484115861915493
FORWARD-YEAR-B10,2020-WIH1,2020,G,394,3.108173437619968,2.6462113664335924,-1.2167691106869523,0.03027395452644524
FORWARD-YEAR-B10,2020-WIH1,2020,G+E_T0,394,2.1985692402889523,1.7624579606889168,-0.10914995774343272,-0.008561136535546039
FORWARD-YEAR-B10,2020-WIH1,2020,G+E_T1,394,2.199005273191488,1.7640029916093771,-0.10958994737331795,0.00017657807181092007
FORWARD-YEAR-B10,2020-WIH1,2020,G+E_T2,394,2.1771568867623947,1.7398772634474957,-0.08765064837613012,-0.011372510984974679
FORWARD-YEAR-B10,2020-WIH2,2020,G,1147,3.571653209520593,3.001467630240963,-0.7899399633613147,0.09400137901459567
FORWARD-YEAR-B10,2020-WIH2,2020,G+E_T0,1147,2.8043145217039163,2.3766014484493105,-0.10345172424826288,0.09121577852779823
FORWARD-YEAR-B10,2020-WIH2,2020,G+E_T1,1147,3.0193836875193476,2.5495854368707387,-0.27919426777630885,0.09122476337508106
FORWARD-YEAR-B10,2020-WIH2,2020,G+E_T2,1147,2.785282785364055,2.360236063245177,-0.08852519524016089,0.09450220664514092
FORWARD-YEAR-B10,2021-DEH1,2021,G,1138,2.2919387678204455,1.9144114982422171,-0.3828445923858381,0.35334136039358904
FORWARD-YEAR-B10,2021-DEH1,2021,G+E_T0,1138,1.97592610498203,1.6130221015378992,-0.02780032870743221,0.32494316560523395
FORWARD-YEAR-B10,2021-DEH1,2021,G+E_T1,1138,2.2177218881500624,1.8553291923548936,-0.2947368833909261,0.32390454307550876
FORWARD-YEAR-B10,2021-DEH1,2021,G+E_T2,1138,2.0168391607974305,1.6548892596157858,-0.0708037542280684,0.31575152387163297
FORWARD-YEAR-B10,2021-GAH2,2021,G,321,3.6597616026191324,3.0320378773532775,-1.7361975717119158,0.1402324075283836
FORWARD-YEAR-B10,2021-GAH2,2021,G+E_T0,321,3.8961965835394508,3.29318642084056,-2.1011557817681465,0.15988156067931528
FORWARD-YEAR-B10,2021-GAH2,2021,G+E_T1,321,3.721617878117359,3.0978712656763965,-1.829472121257441,0.15493044946626724
FORWARD-YEAR-B10,2021-GAH2,2021,G+E_T2,321,4.226052496036846,3.66270703655099,-2.6484771917283325,0.15755701500572644
FORWARD-YEAR-B10,2021-IAH4,2021,G,1124,1.5568584668685843,1.2505737999276982,0.042353292675701426,0.4664348296505494
FORWARD-YEAR-B10,2021-IAH4,2021,G+E_T0,1124,1.8163952736255728,1.46117574078562,-0.3035502591828334,0.4245453183230877
FORWARD-YEAR-B10,2021-IAH4,2021,G+E_T1,1124,1.7785908062161189,1.4300386950172626,-0.24985358455840356,0.42680182983901904
FORWARD-YEAR-B10,2021-IAH4,2021,G+E_T2,1124,1.840461740163989,1.486557847228022,-0.3383220745394957,0.4170127324106828
FORWARD-YEAR-B10,2021-ILH1,2021,G,402,2.0778741882117013,1.663116290571126,-0.6962955929787067,-0.06710464097729334
FORWARD-YEAR-B10,2021-ILH1,2021,G+E_T0,402,2.4877601450674214,2.104302010632046,-1.4315323349820108,-0.01985262782526556
FORWARD-YEAR-B10,2021-ILH1,2021,G+E_T1,402,2.3875731675860763,2.0022592269807222,-1.239630722250113,-0.024291619779376536
FORWARD-YEAR-B10,2021-ILH1,2021,G+E_T2,402,2.3486363061058295,1.9596523702684794,-1.1671779709910481,-0.03059053503746862
FORWARD-YEAR-B10,2021-INH1,2021,G,411,1.4767497786488342,1.1111198940552698,-0.13580399544803634,0.057439687291082626
FORWARD-YEAR-B10,2021-INH1,2021,G+E_T0,411,1.3972039126845939,1.0647667550133375,-0.01673822041365569,0.1005384550429505
FORWARD-YEAR-B10,2021-INH1,2021,G+E_T1,411,1.462276413414088,1.1175842097098814,-0.11364946543617127,0.09490716032358076
FORWARD-YEAR-B10,2021-INH1,2021,G+E_T2,411,1.426221513882839,1.0837639891125361,-0.059408687063552845,0.08942985620182908
FORWARD-YEAR-B10,2021-MIH1,2021,G,417,2.2534323363825504,1.9542275892328278,-1.3619482004227916,0.25096821922733137
FORWARD-YEAR-B10,2021-MIH1,2021,G+E_T0,417,2.5508840695060138,2.264504979061897,-2.0266539421291996,0.21768628986482835
FORWARD-YEAR-B10,2021-MIH1,2021,G+E_T1,417,3.008322943838806,2.7323423195165697,-3.2094973140253407,0.21768868152976317
FORWARD-YEAR-B10,2021-MIH1,2021,G+E_T2,417,2.685622723301268,2.400713838474904,-2.3548362765522888,0.2129300351678938
FORWARD-YEAR-B10,2021-MNH1,2021,G,415,1.4618326526985668,1.1334571304632053,-0.15074256032644606,0.07195695510575698
FORWARD-YEAR-B10,2021-MNH1,2021,G+E_T0,415,1.811496305319628,1.4953364839570933,-0.7670863175477476,0.12207182804230525
FORWARD-YEAR-B10,2021-MNH1,2021,G+E_T1,415,2.0416635267956966,1.718700943849877,-1.2446632682763865,0.1260587603619182
FORWARD-YEAR-B10,2021-MNH1,2021,G+E_T2,415,2.141705702384307,1.816015384614964,-1.470031233833883,0.12362190175086213
FORWARD-YEAR-B10,2021-NEH1,2021,G,247,3.1700440043950504,2.6847584527916295,-0.07407399219511368,-0.03734363588833194
FORWARD-YEAR-B10,2021-NEH1,2021,G+E_T0,247,3.228716037268924,2.5827824859383894,-0.11420042738857994,-0.025871109207840852
FORWARD-YEAR-B10,2021-NEH1,2021,G+E_T1,247,3.1335657652118702,2.5581020902217726,-0.0494971089959495,-0.02741824431958407
FORWARD-YEAR-B10,2021-NEH1,2021,G+E_T2,247,3.108717383030668,2.618910538158809,-0.032918610228996004,-0.03093788803480439
FORWARD-YEAR-B10,2021-NEH2,2021,G,247,2.7391871019010123,2.3395098677543915,-1.4129523367350276,-0.017592837987904335
FORWARD-YEAR-B10,2021-NEH2,2021,G+E_T0,247,2.321243801120828,1.9021423397307304,-0.732793703664363,-0.043902832752061256
